NAME: A-n44-k6_1 
DIMENSION: 44 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          14.00000   68.00000   0          0          999999999  
2          73.00000   2.00000    8          4          94         
3          13.00000   47.00000   24         3          81         
4          37.00000   44.00000   9          1          84         
5          34.00000   63.00000   19         4          98         
6          58.00000   98.00000   9          6          70         
7          33.00000   42.00000   18         3          95         
8          18.00000   98.00000   9          5          96         
9          24.00000   79.00000   14         2          83         
10         17.00000   28.00000   3          3          89         
11         72.00000   67.00000   14         6          82         
12         78.00000   63.00000   8          8          77         
13         42.00000   48.00000   8          7          86         
14         1.00000    2.00000    13         2          102        
15         2.00000    28.00000   18         4          75         
16         32.00000   82.00000   4          8          85         
17         97.00000   38.00000   24         3          79         
18         39.00000   53.00000   14         8          74         
19         87.00000   1.00000    8          5          88         
20         42.00000   77.00000   18         2          99         
21         83.00000   27.00000   13         7          107        
22         79.00000   92.00000   2          6          98         
23         22.00000   39.00000   9          5          83         
24         58.00000   32.00000   18         3          77         
25         53.00000   84.00000   3          1          92         
26         38.00000   37.00000   24         2          101        
27         63.00000   59.00000   8          3          103        
28         42.00000   88.00000   24         6          71         
29         32.00000   88.00000   14         8          90         
30         38.00000   23.00000   13         2          69         
31         63.00000   32.00000   24         7          80         
32         22.00000   73.00000   23         8          107        
33         88.00000   94.00000   9          4          74         
34         58.00000   78.00000   13         2          69         
35         43.00000   62.00000   14         7          92         
36         73.00000   1.00000    14         4          79         
37         17.00000   32.00000   18         1          79         
38         87.00000   79.00000   24         8          103        
39         12.00000   24.00000   4          6          103        
40         48.00000   53.00000   8          1          91         
41         48.00000   23.00000   13         8          87         
42         7.00000    37.00000   4          1          90         
43         98.00000   77.00000   14         1          72         
44         34.00000   12.00000   18         8          96         
