NAME: B-n56-k7_3 
DIMENSION: 56 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          87.00000   45.00000   0          0          999999999  
2          93.00000   41.00000   10         15         49         
3          75.00000   95.00000   15         4          35         
4          89.00000   55.00000   7          15         40         
5          89.00000   19.00000   25         8          46         
6          21.00000   9.00000    16         9          43         
7          81.00000   31.00000   8          15         53         
8          79.00000   25.00000   15         12         45         
9          30.00000   18.00000   23         5          30         
10         5.00000    5.00000    8          1          40         
11         31.00000   21.00000   2          1          32         
12         84.00000   98.00000   14         13         49         
13         10.00000   8.00000    7          7          34         
14         90.00000   58.00000   15         6          44         
15         24.00000   16.00000   14         8          47         
16         80.00000   26.00000   7          14         51         
17         96.00000   42.00000   14         7          44         
18         28.00000   18.00000   11         10         41         
19         37.00000   23.00000   7          2          38         
20         39.00000   27.00000   6          6          40         
21         78.00000   104.00000  1          3          37         
22         98.00000   26.00000   22         4          34         
23         8.00000    12.00000   26         6          42         
24         10.00000   12.00000   5          5          32         
25         82.00000   30.00000   18         4          28         
26         82.00000   38.00000   18         10         44         
27         94.00000   24.00000   4          12         45         
28         94.00000   44.00000   10         4          37         
29         30.00000   16.00000   3          14         50         
30         84.00000   28.00000   2          12         52         
31         76.00000   96.00000   12         9          49         
32         76.00000   102.00000  6          15         54         
33         98.00000   58.00000   15         9          43         
34         90.00000   64.00000   12         4          44         
35         76.00000   96.00000   5          13         39         
36         100.00000  44.00000   7          13         43         
37         94.00000   56.00000   12         5          30         
38         84.00000   26.00000   24         5          38         
39         6.00000    12.00000   6          13         49         
40         90.00000   24.00000   12         8          35         
41         26.00000   12.00000   5          1          32         
42         84.00000   30.00000   18         12         38         
43         86.00000   28.00000   3          7          36         
44         31.00000   27.00000   7          5          42         
45         24.00000   16.00000   15         6          39         
46         84.00000   30.00000   23         6          43         
47         33.00000   19.00000   20         12         47         
48         90.00000   28.00000   5          1          40         
49         94.00000   50.00000   24         11         36         
50         92.00000   60.00000   6          14         41         
51         8.00000    12.00000   19         5          36         
52         24.00000   16.00000   5          10         47         
53         94.00000   42.00000   10         4          43         
54         82.00000   32.00000   3          10         35         
55         76.00000   96.00000   4          2          29         
56         80.00000   100.00000  5          15         46         
