NAME: P-n50-k7_5 
DIMENSION: 50 
CAPACITY: 150 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         18         72         
3          36.00000   26.00000   26         2          61         
4          21.00000   45.00000   11         8          52         
5          45.00000   35.00000   30         12         64         
6          55.00000   20.00000   21         12         56         
7          33.00000   34.00000   19         14         55         
8          50.00000   50.00000   15         13         68         
9          55.00000   45.00000   16         9          63         
10         26.00000   59.00000   29         3          46         
11         40.00000   66.00000   26         16         66         
12         55.00000   65.00000   37         5          51         
13         35.00000   51.00000   16         14         52         
14         62.00000   35.00000   12         18         55         
15         62.00000   57.00000   31         2          50         
16         62.00000   24.00000   8          20         63         
17         21.00000   36.00000   19         1          45         
18         33.00000   44.00000   20         17         60         
19         9.00000    56.00000   13         17         57         
20         62.00000   48.00000   15         1          47         
21         66.00000   14.00000   22         11         64         
22         44.00000   13.00000   28         19         60         
23         26.00000   13.00000   12         7          59         
24         11.00000   28.00000   6          17         64         
25         7.00000    43.00000   27         13         60         
26         17.00000   64.00000   14         16         56         
27         41.00000   46.00000   18         16         57         
28         55.00000   34.00000   17         1          52         
29         35.00000   16.00000   29         6          49         
30         52.00000   26.00000   13         14         64         
31         43.00000   26.00000   22         10         69         
32         31.00000   76.00000   25         20         73         
33         22.00000   53.00000   28         15         68         
34         26.00000   29.00000   27         12         71         
35         50.00000   40.00000   19         6          61         
36         55.00000   50.00000   10         6          57         
37         54.00000   10.00000   12         18         77         
38         60.00000   15.00000   14         9          47         
39         47.00000   66.00000   24         17         60         
40         30.00000   60.00000   16         2          62         
41         30.00000   50.00000   33         18         73         
42         12.00000   17.00000   15         1          49         
43         15.00000   14.00000   11         18         71         
44         16.00000   19.00000   18         18         64         
45         21.00000   48.00000   17         11         56         
46         50.00000   30.00000   21         3          44         
47         51.00000   42.00000   27         4          49         
48         50.00000   15.00000   19         15         52         
49         48.00000   21.00000   20         17         65         
50         12.00000   38.00000   5          1          45         
