NAME: P-n19-k2_2 
DIMENSION: 19 
CAPACITY: 160 
VEHICLES: 2 
No         x_pos      y_pos      demand     release    due        
1          30.00000   40.00000   0          0          999999999  
2          37.00000   52.00000   19         5          53         
3          49.00000   43.00000   30         7          71         
4          52.00000   64.00000   16         9          71         
5          31.00000   62.00000   23         1          54         
6          52.00000   33.00000   11         11         66         
7          42.00000   41.00000   31         9          63         
8          52.00000   41.00000   15         6          51         
9          57.00000   58.00000   28         5          52         
10         62.00000   42.00000   14         5          56         
11         42.00000   57.00000   8          4          49         
12         27.00000   68.00000   7          6          67         
13         43.00000   67.00000   14         6          50         
14         58.00000   27.00000   19         9          54         
15         37.00000   69.00000   11         9          53         
16         61.00000   33.00000   26         8          53         
17         62.00000   63.00000   17         5          55         
18         63.00000   69.00000   6          9          56         
19         45.00000   35.00000   15         6          69         
