NAME: A-n48-k7_3 
DIMENSION: 48 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          47.00000   5.00000    0          0          999999999  
2          1.00000    19.00000   20         16         89         
3          97.00000   35.00000   14         11         97         
4          23.00000   79.00000   5          8          84         
5          77.00000   87.00000   11         12         84         
6          3.00000    9.00000    22         17         77         
7          5.00000    27.00000   25         19         84         
8          41.00000   53.00000   2          8          86         
9          51.00000   87.00000   18         8          81         
10         67.00000   73.00000   10         8          100        
11         89.00000   45.00000   26         16         75         
12         71.00000   99.00000   14         20         94         
13         11.00000   1.00000    22         18         96         
14         85.00000   85.00000   9          21         83         
15         57.00000   11.00000   11         21         99         
16         57.00000   85.00000   18         4          94         
17         71.00000   33.00000   24         20         85         
18         61.00000   13.00000   15         23         86         
19         39.00000   15.00000   23         18         78         
20         13.00000   59.00000   16         21         103        
21         43.00000   99.00000   14         2          60         
22         87.00000   73.00000   8          15         83         
23         11.00000   37.00000   5          8          102        
24         21.00000   11.00000   12         15         101        
25         77.00000   81.00000   8          21         87         
26         3.00000    63.00000   16         9          92         
27         47.00000   95.00000   12         18         80         
28         53.00000   75.00000   15         4          85         
29         73.00000   55.00000   9          12         102        
30         81.00000   71.00000   2          15         106        
31         89.00000   75.00000   10         17         87         
32         11.00000   9.00000    2          8          84         
33         27.00000   37.00000   3          7          90         
34         95.00000   59.00000   20         22         106        
35         63.00000   63.00000   3          15         90         
36         37.00000   21.00000   13         3          74         
37         33.00000   47.00000   25         15         83         
38         23.00000   63.00000   23         5          65         
39         13.00000   55.00000   8          18         92         
40         47.00000   93.00000   16         20         83         
41         45.00000   43.00000   9          8          80         
42         83.00000   7.00000    14         4          96         
43         69.00000   91.00000   4          18         95         
44         13.00000   11.00000   13         8          100        
45         37.00000   15.00000   7          6          67         
46         53.00000   59.00000   16         5          100        
47         97.00000   83.00000   18         2          63         
48         75.00000   31.00000   16         13         82         
