NAME: B-n64-k9_5 
DIMENSION: 64 
CAPACITY: 100 
VEHICLES: 9 
No         x_pos      y_pos      demand     release    due        
1          59.00000   73.00000   0          0          999999999  
2          79.00000   65.00000   24         6          36         
3          73.00000   27.00000   15         23         53         
4          41.00000   81.00000   2          23         56         
5          11.00000   93.00000   3          8          41         
6          13.00000   89.00000   24         2          42         
7          11.00000   15.00000   17         19         57         
8          71.00000   81.00000   9          4          46         
9          77.00000   89.00000   4          12         47         
10         41.00000   87.00000   2          11         52         
11         44.00000   94.00000   15         15         56         
12         51.00000   101.00000  20         4          36         
13         42.00000   92.00000   17         15         46         
14         58.00000   104.00000  15         4          34         
15         14.00000   94.00000   20         3          36         
16         18.00000   90.00000   8          11         51         
17         60.00000   102.00000  6          7          53         
18         72.00000   86.00000   2          23         59         
19         45.00000   95.00000   6          13         47         
20         20.00000   90.00000   18         11         42         
21         74.00000   32.00000   5          8          56         
22         78.00000   90.00000   16         12         47         
23         18.00000   98.00000   2          19         61         
24         78.00000   36.00000   18         5          39         
25         16.00000   90.00000   1          1          36         
26         78.00000   36.00000   13         18         62         
27         80.00000   74.00000   17         15         48         
28         78.00000   92.00000   5          10         56         
29         52.00000   108.00000  14         22         54         
30         49.00000   97.00000   19         12         61         
31         72.00000   82.00000   3          22         65         
32         72.00000   88.00000   22         12         47         
33         42.00000   82.00000   6          23         70         
34         50.00000   92.00000   9          17         47         
35         82.00000   94.00000   22         17         62         
36         16.00000   94.00000   6          1          48         
37         18.00000   94.00000   18         13         55         
38         42.00000   88.00000   23         10         54         
39         78.00000   94.00000   24         16         55         
40         80.00000   32.00000   4          14         59         
41         84.00000   96.00000   20         6          36         
42         76.00000   82.00000   16         14         48         
43         78.00000   30.00000   15         21         53         
44         88.00000   68.00000   24         1          34         
45         18.00000   20.00000   16         4          52         
46         18.00000   20.00000   9          19         66         
47         74.00000   82.00000   4          1          33         
48         47.00000   95.00000   11         4          47         
49         18.00000   94.00000   3          8          38         
50         86.00000   68.00000   54         22         55         
51         45.00000   95.00000   36         15         48         
52         14.00000   102.00000  19         1          44         
53         82.00000   66.00000   11         8          55         
54         14.00000   16.00000   21         5          52         
55         76.00000   86.00000   12         7          47         
56         18.00000   102.00000  9          1          46         
57         58.00000   106.00000  17         20         55         
58         76.00000   34.00000   16         19         68         
59         18.00000   18.00000   14         18         67         
60         14.00000   96.00000   14         20         51         
61         18.00000   94.00000   21         19         55         
62         46.00000   96.00000   19         3          38         
63         82.00000   70.00000   6          10         44         
64         76.00000   28.00000   17         1          46         
