NAME: E-n101-k14_3 
DIMENSION: 101 
CAPACITY: 112 
VEHICLES: 14 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         6          59         
3          35.00000   17.00000   7          3          39         
4          55.00000   45.00000   13         8          51         
5          55.00000   20.00000   19         5          55         
6          15.00000   30.00000   26         9          63         
7          25.00000   30.00000   3          10         43         
8          20.00000   50.00000   5          8          52         
9          10.00000   43.00000   9          5          40         
10         55.00000   60.00000   16         3          49         
11         30.00000   60.00000   16         4          39         
12         20.00000   65.00000   12         2          46         
13         50.00000   35.00000   19         8          57         
14         30.00000   25.00000   23         5          55         
15         15.00000   10.00000   20         2          43         
16         30.00000   5.00000    8          8          43         
17         10.00000   20.00000   19         3          48         
18         5.00000    30.00000   2          2          56         
19         20.00000   40.00000   12         5          40         
20         15.00000   60.00000   17         6          59         
21         45.00000   65.00000   9          2          42         
22         45.00000   20.00000   11         5          49         
23         45.00000   10.00000   18         3          37         
24         55.00000   5.00000    29         7          45         
25         65.00000   35.00000   3          3          44         
26         65.00000   20.00000   6          7          56         
27         45.00000   30.00000   17         1          53         
28         35.00000   40.00000   16         11         49         
29         41.00000   37.00000   16         7          46         
30         64.00000   42.00000   9          2          38         
31         40.00000   60.00000   21         9          53         
32         31.00000   52.00000   27         2          35         
33         35.00000   69.00000   23         1          35         
34         53.00000   52.00000   11         5          46         
35         65.00000   55.00000   14         3          49         
36         63.00000   65.00000   8          5          47         
37         2.00000    60.00000   5          11         56         
38         20.00000   20.00000   8          6          44         
39         5.00000    5.00000    16         9          50         
40         60.00000   12.00000   31         5          52         
41         40.00000   25.00000   9          9          51         
42         42.00000   7.00000    5          8          45         
43         24.00000   12.00000   5          8          57         
44         23.00000   3.00000    7          10         63         
45         11.00000   14.00000   18         11         58         
46         6.00000    38.00000   16         11         65         
47         2.00000    48.00000   1          11         48         
48         8.00000    56.00000   27         4          55         
49         13.00000   52.00000   36         10         46         
50         6.00000    68.00000   30         3          37         
51         47.00000   47.00000   13         3          53         
52         49.00000   58.00000   10         1          45         
53         27.00000   43.00000   9          1          46         
54         37.00000   31.00000   14         4          53         
55         57.00000   29.00000   18         9          52         
56         63.00000   23.00000   2          10         52         
57         53.00000   12.00000   6          7          45         
58         32.00000   12.00000   7          9          59         
59         36.00000   26.00000   18         9          62         
60         21.00000   24.00000   28         8          44         
61         17.00000   34.00000   3          6          54         
62         12.00000   24.00000   13         4          48         
63         24.00000   58.00000   19         10         55         
64         27.00000   69.00000   10         6          52         
65         15.00000   77.00000   9          11         46         
66         62.00000   77.00000   20         2          54         
67         49.00000   73.00000   25         1          37         
68         67.00000   5.00000    25         8          49         
69         56.00000   39.00000   36         2          40         
70         37.00000   47.00000   6          9          61         
71         37.00000   56.00000   5          11         61         
72         57.00000   68.00000   15         2          42         
73         47.00000   16.00000   25         11         65         
74         44.00000   17.00000   9          8          61         
75         46.00000   13.00000   8          9          53         
76         49.00000   11.00000   18         5          39         
77         49.00000   42.00000   13         6          54         
78         53.00000   43.00000   14         5          42         
79         61.00000   52.00000   3          3          53         
80         57.00000   48.00000   23         8          49         
81         56.00000   37.00000   6          6          58         
82         55.00000   54.00000   26         7          57         
83         15.00000   47.00000   16         7          60         
84         14.00000   37.00000   11         2          47         
85         11.00000   31.00000   7          7          48         
86         16.00000   22.00000   41         1          43         
87         4.00000    18.00000   35         3          44         
88         28.00000   18.00000   26         7          60         
89         26.00000   52.00000   9          3          48         
90         26.00000   35.00000   15         5          48         
91         31.00000   67.00000   3          2          39         
92         15.00000   19.00000   1          6          41         
93         22.00000   22.00000   2          1          53         
94         18.00000   24.00000   22         2          46         
95         26.00000   27.00000   27         5          57         
96         25.00000   24.00000   20         11         53         
97         22.00000   27.00000   11         9          51         
98         25.00000   21.00000   12         7          60         
99         19.00000   21.00000   10         7          53         
100        20.00000   26.00000   9          9          50         
101        18.00000   18.00000   17         5          52         
