NAME: P-n65-k10_4 
DIMENSION: 65 
CAPACITY: 130 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         12         55         
3          36.00000   26.00000   26         1          39         
4          21.00000   45.00000   11         13         55         
5          45.00000   35.00000   30         7          49         
6          55.00000   20.00000   21         14         54         
7          33.00000   34.00000   19         16         49         
8          50.00000   50.00000   15         7          46         
9          55.00000   45.00000   16         1          45         
10         26.00000   59.00000   29         13         51         
11         40.00000   66.00000   26         11         55         
12         55.00000   65.00000   37         9          52         
13         35.00000   51.00000   16         10         58         
14         62.00000   35.00000   12         5          40         
15         62.00000   57.00000   31         12         48         
16         62.00000   24.00000   8          6          43         
17         21.00000   36.00000   19         15         45         
18         33.00000   44.00000   20         6          48         
19         9.00000    56.00000   13         13         53         
20         62.00000   48.00000   15         13         50         
21         66.00000   14.00000   22         1          39         
22         44.00000   13.00000   28         7          45         
23         26.00000   13.00000   12         16         52         
24         11.00000   28.00000   6          7          41         
25         7.00000    43.00000   27         6          38         
26         17.00000   64.00000   14         11         43         
27         41.00000   46.00000   18         14         62         
28         55.00000   34.00000   17         13         52         
29         35.00000   16.00000   29         9          53         
30         52.00000   26.00000   13         12         48         
31         43.00000   26.00000   22         12         42         
32         31.00000   76.00000   25         8          49         
33         22.00000   53.00000   28         14         50         
34         26.00000   29.00000   27         8          50         
35         50.00000   40.00000   19         16         62         
36         55.00000   50.00000   10         13         44         
37         54.00000   10.00000   12         3          44         
38         60.00000   15.00000   14         4          45         
39         47.00000   66.00000   24         3          43         
40         30.00000   60.00000   16         9          47         
41         30.00000   50.00000   33         1          49         
42         12.00000   17.00000   15         8          41         
43         15.00000   14.00000   11         16         56         
44         16.00000   19.00000   18         11         53         
45         21.00000   48.00000   17         14         44         
46         50.00000   30.00000   21         8          50         
47         51.00000   42.00000   27         5          51         
48         50.00000   15.00000   19         3          40         
49         48.00000   21.00000   20         16         54         
50         12.00000   38.00000   5          13         44         
51         15.00000   56.00000   22         16         57         
52         29.00000   39.00000   12         11         57         
53         54.00000   38.00000   19         3          36         
54         55.00000   57.00000   22         5          36         
55         67.00000   41.00000   16         1          34         
56         10.00000   70.00000   7          1          44         
57         6.00000    25.00000   26         5          49         
58         65.00000   27.00000   14         3          45         
59         40.00000   60.00000   21         11         50         
60         70.00000   64.00000   24         15         51         
61         64.00000   4.00000    13         6          48         
62         36.00000   6.00000    15         2          42         
63         30.00000   20.00000   18         13         55         
64         20.00000   30.00000   11         8          40         
65         15.00000   5.00000    28         11         54         
