NAME: A-n34-k5_4 
DIMENSION: 34 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          73.00000   39.00000   0          0          999999999  
2          67.00000   91.00000   23         10         103        
3          39.00000   21.00000   3          30         109        
4          3.00000    9.00000    24         31         133        
5          97.00000   15.00000   15         9          112        
6          91.00000   65.00000   15         25         123        
7          55.00000   75.00000   24         28         106        
8          55.00000   71.00000   7          19         100        
9          57.00000   85.00000   25         28         100        
10         21.00000   15.00000   13         30         125        
11         47.00000   57.00000   5          18         117        
12         51.00000   97.00000   7          23         123        
13         11.00000   11.00000   5          18         103        
14         43.00000   59.00000   14         1          88         
15         63.00000   69.00000   13         14         82         
16         55.00000   77.00000   5          21         120        
17         35.00000   11.00000   24         17         98         
18         27.00000   91.00000   15         12         83         
19         49.00000   25.00000   9          30         129        
20         29.00000   93.00000   16         26         120        
21         71.00000   27.00000   13         27         126        
22         31.00000   43.00000   16         12         86         
23         27.00000   9.00000    13         19         109        
24         67.00000   99.00000   24         28         118        
25         87.00000   81.00000   20         29         96         
26         23.00000   81.00000   23         21         100        
27         89.00000   33.00000   20         7          81         
28         71.00000   91.00000   3          21         113        
29         19.00000   77.00000   15         3          77         
30         65.00000   77.00000   12         13         112        
31         87.00000   79.00000   19         21         117        
32         19.00000   83.00000   4          29         107        
33         1.00000    59.00000   15         26         109        
34         55.00000   7.00000    1          16         107        
