NAME: F-n45-k4_5 
DIMENSION: 45 
CAPACITY: 2010 
VEHICLES: 4 
No         x_pos      y_pos      demand     release    due        
1          0.00000    0.00000    0          0          999999999  
2          3.00000    5.00000    33         8          157        
3          2.50000    9.00000    15         40         148        
4          48.00000   16.00000   10         13         169        
5          48.00000   17.00000   40         38         144        
6          69.00000   16.00000   15         43         189        
7          70.00000   16.00000   5          22         119        
8          64.00000   13.00000   77         17         157        
9          3.00000    -22.00000  435        45         195        
10         2.50000    1.00000    165        14         138        
11         -13.00000  11.50000   120        41         176        
12         -20.00000  45.00000   65         43         159        
13         -9.00000   52.00000   23         32         158        
14         -8.50000   53.00000   18         36         171        
15         -8.00000   52.00000   550        22         152        
16         2.00000    2.00000    78         37         182        
17         -2.00000   9.00000    627        44         152        
18         -10.00000  20.00000   9          19         141        
19         -20.00000  19.00000   96         33         153        
20         -15.00000  -21.00000  116        44         150        
21         -5.00000   -9.00000   116        27         128        
22         -4.50000   -9.00000   83         20         124        
23         -52.00000  -36.00000  41         13         129        
24         -53.00000  -36.00000  645        38         189        
25         0.00000    0.01000    694        39         138        
26         -30.00000  -18.00000  573        8          139        
27         -51.00000  -35.00000  1          42         159        
28         81.00000   9.00000    181        21         154        
29         84.00000   -99.00000  106        34         165        
30         82.00000   -6.00000   52         30         129        
31         40.00000   -12.00000  117        20         140        
32         50.00000   -7.00000   52         10         157        
33         51.00000   -8.00000   1300       41         177        
34         63.00000   -17.00000  57         22         162        
35         45.00000   -1.00000   28         6          148        
36         54.00000   8.50000    84         25         157        
37         29.00000   4.00000    1          28         171        
38         21.00000   3.00000    54         15         169        
39         22.00000   2.00000    19         42         177        
40         39.00000   -3.00000   88         13         116        
41         39.50000   -3.00000   41         30         144        
42         40.00000   -11.00000  238        13         109        
43         28.00000   -2.00000   66         13         145        
44         24.00000   -18.00000  44         28         135        
45         24.00000   -19.00000  42         21         152        
