NAME: B-n31-k5_4 
DIMENSION: 31 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          17.00000   76.00000   0          0          999999999  
2          24.00000   6.00000    25         3          27         
3          96.00000   29.00000   3          8          40         
4          14.00000   19.00000   13         22         51         
5          14.00000   32.00000   17         1          35         
6          0.00000    34.00000   16         26         59         
7          16.00000   22.00000   9          20         56         
8          20.00000   26.00000   22         14         49         
9          22.00000   28.00000   10         16         43         
10         17.00000   23.00000   16         7          40         
11         98.00000   30.00000   8          13         38         
12         30.00000   8.00000    3          27         50         
13         23.00000   27.00000   16         15         48         
14         19.00000   23.00000   16         15         45         
15         34.00000   7.00000    10         7          36         
16         31.00000   7.00000    24         14         50         
17         0.00000    37.00000   16         17         48         
18         19.00000   23.00000   15         19         50         
19         0.00000    36.00000   14         11         46         
20         26.00000   7.00000    5          10         44         
21         98.00000   32.00000   12         27         58         
22         5.00000    40.00000   2          2          27         
23         17.00000   26.00000   18         24         50         
24         21.00000   26.00000   20         25         60         
25         28.00000   8.00000    15         22         45         
26         1.00000    35.00000   8          3          32         
27         27.00000   28.00000   22         8          33         
28         99.00000   30.00000   15         10         47         
29         26.00000   28.00000   10         19         52         
30         17.00000   29.00000   13         4          34         
31         20.00000   26.00000   19         20         49         
