NAME: A-n80-k10_3 
DIMENSION: 80 
CAPACITY: 100 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          92.00000   92.00000   0          0          999999999  
2          88.00000   58.00000   24         14         101        
3          70.00000   6.00000    22         13         81         
4          57.00000   59.00000   23         5          89         
5          0.00000    98.00000   5          6          77         
6          61.00000   38.00000   11         17         94         
7          65.00000   22.00000   23         16         84         
8          91.00000   52.00000   26         5          87         
9          59.00000   2.00000    9          23         117        
10         3.00000    54.00000   23         14         110        
11         95.00000   38.00000   9          26         129        
12         80.00000   28.00000   14         8          104        
13         66.00000   42.00000   16         25         103        
14         79.00000   74.00000   12         16         117        
15         99.00000   25.00000   2          21         107        
16         20.00000   43.00000   2          2          77         
17         40.00000   3.00000    6          16         87         
18         50.00000   42.00000   20         24         89         
19         97.00000   0.00000    26         14         85         
20         21.00000   19.00000   12         14         117        
21         36.00000   21.00000   15         21         89         
22         100.00000  61.00000   13         18         117        
23         11.00000   85.00000   26         13         83         
24         69.00000   35.00000   17         15         115        
25         69.00000   22.00000   7          20         109        
26         29.00000   35.00000   12         14         86         
27         14.00000   9.00000    4          4          101        
28         50.00000   33.00000   4          7          104        
29         89.00000   17.00000   20         25         93         
30         57.00000   44.00000   10         16         87         
31         60.00000   25.00000   9          15         104        
32         48.00000   42.00000   2          25         102        
33         17.00000   93.00000   9          7          82         
34         21.00000   50.00000   1          24         121        
35         77.00000   18.00000   2          15         105        
36         2.00000    4.00000    2          20         113        
37         63.00000   83.00000   12         18         111        
38         68.00000   6.00000    14         4          107        
39         41.00000   95.00000   23         26         95         
40         48.00000   54.00000   21         12         101        
41         98.00000   73.00000   13         2          86         
42         26.00000   38.00000   13         3          89         
43         69.00000   76.00000   23         26         99         
44         40.00000   1.00000    3          15         110        
45         65.00000   41.00000   6          13         87         
46         14.00000   86.00000   23         17         89         
47         32.00000   39.00000   11         6          106        
48         14.00000   24.00000   2          19         84         
49         96.00000   5.00000    7          7          72         
50         82.00000   98.00000   13         17         99         
51         23.00000   85.00000   10         25         91         
52         63.00000   69.00000   3          19         124        
53         87.00000   19.00000   6          26         116        
54         56.00000   75.00000   13         20         111        
55         15.00000   63.00000   2          14         91         
56         10.00000   45.00000   14         12         96         
57         7.00000    30.00000   7          17         81         
58         31.00000   11.00000   21         8          80         
59         36.00000   93.00000   7          12         112        
60         50.00000   31.00000   22         18         84         
61         49.00000   52.00000   13         22         99         
62         39.00000   10.00000   22         9          108        
63         76.00000   40.00000   18         18         107        
64         83.00000   34.00000   22         14         116        
65         33.00000   51.00000   6          5          106        
66         0.00000    15.00000   2          8          82         
67         52.00000   82.00000   11         3          107        
68         52.00000   82.00000   5          23         106        
69         46.00000   6.00000    9          18         119        
70         3.00000    26.00000   9          22         105        
71         46.00000   80.00000   5          25         113        
72         94.00000   30.00000   12         17         81         
73         26.00000   76.00000   2          14         108        
74         75.00000   92.00000   12         15         96         
75         57.00000   51.00000   19         26         95         
76         34.00000   21.00000   6          17         106        
77         28.00000   80.00000   14         23         87         
78         59.00000   66.00000   2          13         116        
79         51.00000   16.00000   2          1          94         
80         87.00000   11.00000   24         7          82         
