NAME: F-n135-k7_5 
DIMENSION: 135 
CAPACITY: 2210 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          -6.00000   15.00000   0          0          999999999  
2          3.20000    5.10000    30         36         129        
3          24.60000   8.30000    226        41         158        
4          23.30000   1.30000    37         30         148        
5          27.80000   8.30000    24         25         136        
6          29.00000   8.00000    36         27         137        
7          31.00000   8.00000    1          8          159        
8          33.50000   10.50000   31         1          115        
9          30.00000   10.50000   24         23         151        
10         29.00000   10.00000   30         21         157        
11         26.50000   11.70000   24         18         150        
12         28.30000   14.30000   24         24         160        
13         27.00000   14.30000   32         2          102        
14         23.50000   19.00000   24         5          105        
15         26.00000   20.00000   24         1          119        
16         25.00000   20.00000   19         40         175        
17         20.50000   19.00000   24         23         129        
18         -20.00000  13.00000   18         12         134        
19         -21.00000  14.00000   36         18         122        
20         -30.00000  30.00000   115        28         150        
21         -5.00000   30.00000   24         9          106        
22         1.30000    17.80000   24         5          132        
23         1.80000    13.80000   61         25         172        
24         1.80000    13.10000   71         30         149        
25         2.00000    13.60000   36         9          127        
26         4.80000    17.00000   18         33         151        
27         7.00000    15.00000   30         9          113        
28         9.80000    16.60000   31         9          112        
29         11.40000   14.50000   36         40         137        
30         14.40000   11.30000   18         6          147        
31         11.00000   12.00000   1004       41         141        
32         9.30000    10.70000   18         30         181        
33         0.60000    2.80000    34         39         181        
34         -30.00000  -10.00000  504        41         140        
35         2.00000    0.00000    18         29         159        
36         14.50000   1.00000    39         2          131        
37         15.00000   1.80000    24         41         182        
38         17.20000   2.40000    37         2          138        
39         17.20000   4.20000    24         39         183        
40         18.20000   4.40000    99         26         161        
41         20.30000   2.10000    24         17         140        
42         22.80000   3.10000    24         40         136        
43         23.00000   4.00000    36         17         157        
44         20.80000   4.00000    30         6          151        
45         20.80000   4.00000    25         28         159        
46         18.50000   6.40000    24         24         162        
47         -14.00000  16.00000   122        24         127        
48         -0.50000   6.90000    196        31         169        
49         3.20000    2.80000    229        40         142        
50         5.60000    1.80000    83         16         137        
51         8.70000    2.80000    18         35         175        
52         9.00000    3.30000    24         3          98         
53         9.00000    3.50000    306        4          147        
54         11.20000   3.30000    18         18         157        
55         10.80000   4.70000    20         25         162        
56         11.50000   4.60000    18         35         131        
57         12.30000   4.70000    24         5          129        
58         12.30000   5.50000    22         5          113        
59         11.20000   6.90000    24         9          136        
60         6.50000    9.70000    18         34         169        
61         5.80000    8.50000    18         9          125        
62         7.20000    6.00000    24         34         136        
63         7.20000    4.00000    24         22         153        
64         -4.00000   -4.00000   30         22         123        
65         -3.00000   1.20000    24         11         133        
66         -40.00000  49.00000   40         42         160        
67         -15.00000  10.00000   166        14         117        
68         -11.00000  -10.00000  254        40         153        
69         -25.00000  -20.00000  187        37         187        
70         -25.00000  -35.00000  94         11         109        
71         -24.00000  -35.00000  17         37         184        
72         -18.00000  10.00000   285        14         126        
73         -2.00000   10.00000   24         5          101        
74         -4.00000   8.00000    24         29         168        
75         -3.00000   5.00000    205        3          125        
76         2.10000    6.20000    23         39         135        
77         -1.70000   3.00000    28         5          132        
78         -3.00000   2.00000    51         3          134        
79         -7.00000   0.00000    49         7          138        
80         -3.00000   -6.00000   19         27         170        
81         -30.00000  -11.00000  262        35         181        
82         -62.00000  -10.00000  120        11         139        
83         -8.00000   30.00000   266        7          158        
84         1.00000    60.00000   704        29         155        
85         10.00000   52.00000   38         38         138        
86         10.00000   52.00000   18         13         147        
87         10.00000   51.00000   30         21         168        
88         16.00000   29.00000   25         16         150        
89         26.00000   21.00000   12         23         146        
90         16.00000   21.00000   18         9          119        
91         15.50000   19.20000   25         8          142        
92         0.00000    16.50000   35         24         127        
93         17.20000   14.30000   18         19         161        
94         16.50000   7.80000    12         18         157        
95         16.90000   7.70000    20         11         114        
96         18.00000   2.00000    1126       29         147        
97         16.20000   4.00000    9          11         142        
98         15.00000   4.00000    36         36         161        
99         15.00000   3.00000    12         10         107        
100        14.80000   2.40000    31         42         138        
101        14.50000   3.00000    96         38         167        
102        13.00000   2.60000    27         41         158        
103        11.80000   3.00000    54         18         143        
104        12.00000   4.00000    137        26         163        
105        12.80000   3.60000    12         39         183        
106        13.40000   5.50000    58         36         141        
107        -150.00000 8.00000    206        19         166        
108        -152.00000 1.00000    178        1          106        
109        -152.00000 0.00000    486        21         169        
110        -142.00000 -31.00000  36         14         133        
111        -78.00000  -19.00000  261        11         121        
112        -78.00000  -18.00000  135        23         152        
113        -78.00000  -17.00000  135        21         161        
114        -80.00000  -14.00000  373        33         149        
115        -118.00000 22.00000   535        32         166        
116        -107.00000 30.00000   42         28         148        
117        -85.00000  14.00000   9          29         157        
118        -78.00000  15.00000   110        18         125        
119        -15.00000  16.00000   36         16         165        
120        -62.00000  32.00000   18         11         139        
121        -120.00000 -20.00000  726        4          104        
122        -90.00000  -22.00000  187        29         158        
123        -79.00000  -19.00000  23         16         115        
124        -79.00000  -18.50000  134        33         166        
125        -79.00000  -18.00000  47         33         145        
126        -78.00000  -17.50000  51         17         132        
127        -79.00000  -17.00000  43         5          115        
128        -80.00000  -17.00000  79         1          151        
129        -80.00000  -16.00000  112        30         169        
130        -80.00000  -15.00000  91         42         176        
131        -48.00000  37.00000   232        39         171        
132        -85.00000  15.00000   483        21         142        
133        -62.00000  -9.00000   828        40         158        
134        -15.00000  -4.00000   11         37         182        
135        -1.00000   3.20000    12         13         148        
