NAME: A-n44-k6_3 
DIMENSION: 44 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          14.00000   68.00000   0          0          999999999  
2          73.00000   2.00000    8          13         107        
3          13.00000   47.00000   24         22         111        
4          37.00000   44.00000   9          23         112        
5          34.00000   63.00000   19         14         83         
6          58.00000   98.00000   9          3          83         
7          33.00000   42.00000   18         22         105        
8          18.00000   98.00000   9          14         92         
9          24.00000   79.00000   14         21         103        
10         17.00000   28.00000   3          10         86         
11         72.00000   67.00000   14         14         108        
12         78.00000   63.00000   8          2          80         
13         42.00000   48.00000   8          22         114        
14         1.00000    2.00000    13         15         97         
15         2.00000    28.00000   18         3          95         
16         32.00000   82.00000   4          17         118        
17         97.00000   38.00000   24         10         93         
18         39.00000   53.00000   14         2          101        
19         87.00000   1.00000    8          5          76         
20         42.00000   77.00000   18         6          104        
21         83.00000   27.00000   13         6          72         
22         79.00000   92.00000   2          17         98         
23         22.00000   39.00000   9          18         81         
24         58.00000   32.00000   18         13         109        
25         53.00000   84.00000   3          13         83         
26         38.00000   37.00000   24         15         84         
27         63.00000   59.00000   8          23         93         
28         42.00000   88.00000   24         15         106        
29         32.00000   88.00000   14         14         85         
30         38.00000   23.00000   13         21         95         
31         63.00000   32.00000   24         14         108        
32         22.00000   73.00000   23         8          91         
33         88.00000   94.00000   9          23         123        
34         58.00000   78.00000   13         11         75         
35         43.00000   62.00000   14         14         94         
36         73.00000   1.00000    14         17         103        
37         17.00000   32.00000   18         16         101        
38         87.00000   79.00000   24         5          101        
39         12.00000   24.00000   4          2          69         
40         48.00000   53.00000   8          7          82         
41         48.00000   23.00000   13         20         82         
42         7.00000    37.00000   4          13         114        
43         98.00000   77.00000   14         11         105        
44         34.00000   12.00000   18         10         103        
