NAME: A-n37-k6_5 
DIMENSION: 37 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          86.00000   22.00000   0          0          999999999  
2          29.00000   17.00000   1          5          61         
3          4.00000    50.00000   23         33         113        
4          25.00000   13.00000   23         26         80         
5          67.00000   37.00000   5          1          67         
6          13.00000   7.00000    7          36         88         
7          62.00000   15.00000   18         21         97         
8          84.00000   38.00000   12         22         97         
9          34.00000   3.00000    20         25         83         
10         19.00000   45.00000   19         31         105        
11         42.00000   76.00000   19         35         105        
12         40.00000   86.00000   16         16         96         
13         25.00000   94.00000   2          4          74         
14         63.00000   57.00000   26         30         111        
15         75.00000   24.00000   13         14         79         
16         61.00000   85.00000   19         34         97         
17         87.00000   38.00000   17         15         82         
18         54.00000   39.00000   14         34         94         
19         66.00000   34.00000   8          8          90         
20         46.00000   39.00000   10         6          73         
21         47.00000   17.00000   5          36         95         
22         21.00000   54.00000   19         2          67         
23         19.00000   83.00000   12         28         103        
24         1.00000    82.00000   9          30         94         
25         94.00000   28.00000   18         18         75         
26         82.00000   72.00000   4          16         96         
27         41.00000   59.00000   20         40         111        
28         100.00000  77.00000   8          16         79         
29         1.00000    57.00000   3          18         76         
30         96.00000   7.00000    18         7          65         
31         57.00000   82.00000   26         14         83         
32         47.00000   38.00000   21         13         79         
33         68.00000   89.00000   21         36         112        
34         16.00000   36.00000   8          10         63         
35         51.00000   38.00000   19         13         93         
36         83.00000   74.00000   66         17         91         
37         84.00000   2.00000    21         29         84         
