NAME: M-n101-k10_1 
DIMENSION: 101 
CAPACITY: 200 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   50.00000   0          0          999999999  
2          45.00000   68.00000   10         4          56         
3          45.00000   70.00000   30         4          43         
4          42.00000   66.00000   10         1          61         
5          42.00000   68.00000   10         3          51         
6          42.00000   65.00000   10         4          53         
7          40.00000   69.00000   20         4          61         
8          40.00000   66.00000   20         2          45         
9          38.00000   68.00000   20         3          63         
10         38.00000   70.00000   10         2          63         
11         35.00000   66.00000   10         4          52         
12         35.00000   69.00000   10         4          64         
13         25.00000   85.00000   20         4          61         
14         22.00000   75.00000   30         1          62         
15         22.00000   85.00000   10         3          58         
16         20.00000   80.00000   40         1          46         
17         20.00000   85.00000   40         4          61         
18         18.00000   75.00000   20         4          58         
19         15.00000   75.00000   20         1          64         
20         15.00000   80.00000   10         1          53         
21         30.00000   50.00000   10         2          62         
22         30.00000   52.00000   20         1          58         
23         28.00000   52.00000   20         3          45         
24         28.00000   55.00000   10         1          41         
25         25.00000   50.00000   10         2          64         
26         25.00000   52.00000   40         4          51         
27         25.00000   55.00000   10         3          44         
28         23.00000   52.00000   10         3          61         
29         23.00000   55.00000   20         2          44         
30         20.00000   50.00000   10         1          51         
31         20.00000   55.00000   10         3          47         
32         10.00000   35.00000   20         2          47         
33         10.00000   40.00000   30         1          49         
34         8.00000    40.00000   40         4          60         
35         8.00000    45.00000   20         3          52         
36         5.00000    35.00000   10         3          46         
37         5.00000    45.00000   10         2          50         
38         2.00000    40.00000   20         3          60         
39         0.00000    40.00000   30         3          63         
40         0.00000    45.00000   20         4          66         
41         35.00000   30.00000   10         4          51         
42         35.00000   32.00000   10         1          63         
43         33.00000   32.00000   20         1          61         
44         33.00000   35.00000   10         1          49         
45         32.00000   30.00000   10         4          44         
46         30.00000   30.00000   10         1          41         
47         30.00000   32.00000   30         3          54         
48         30.00000   35.00000   10         4          56         
49         28.00000   30.00000   10         2          65         
50         28.00000   35.00000   10         4          56         
51         26.00000   32.00000   10         4          61         
52         25.00000   30.00000   10         4          49         
53         25.00000   35.00000   10         4          66         
54         44.00000   5.00000    20         4          62         
55         42.00000   10.00000   40         1          59         
56         42.00000   15.00000   10         1          63         
57         40.00000   5.00000    30         4          64         
58         40.00000   15.00000   40         3          54         
59         38.00000   5.00000    30         1          45         
60         38.00000   15.00000   10         4          65         
61         35.00000   5.00000    20         3          47         
62         50.00000   30.00000   10         2          46         
63         50.00000   35.00000   20         1          45         
64         50.00000   40.00000   50         4          67         
65         48.00000   30.00000   10         1          60         
66         48.00000   40.00000   10         3          62         
67         47.00000   35.00000   10         4          45         
68         47.00000   40.00000   10         4          55         
69         45.00000   30.00000   10         2          64         
70         45.00000   35.00000   10         4          67         
71         95.00000   30.00000   30         4          59         
72         95.00000   35.00000   20         3          42         
73         53.00000   30.00000   10         4          62         
74         92.00000   30.00000   10         4          54         
75         53.00000   35.00000   50         3          42         
76         45.00000   65.00000   20         1          47         
77         90.00000   35.00000   10         4          45         
78         88.00000   30.00000   10         3          58         
79         88.00000   35.00000   20         4          45         
80         87.00000   30.00000   10         2          56         
81         85.00000   25.00000   10         4          52         
82         85.00000   35.00000   30         3          45         
83         75.00000   55.00000   20         1          59         
84         72.00000   55.00000   10         2          51         
85         70.00000   58.00000   20         4          53         
86         68.00000   60.00000   30         3          46         
87         66.00000   55.00000   10         2          48         
88         65.00000   55.00000   20         1          59         
89         65.00000   60.00000   30         1          42         
90         63.00000   58.00000   10         4          43         
91         60.00000   55.00000   10         4          59         
92         60.00000   60.00000   10         4          45         
93         67.00000   85.00000   20         3          59         
94         65.00000   85.00000   40         4          54         
95         65.00000   82.00000   10         1          59         
96         62.00000   80.00000   30         1          49         
97         60.00000   80.00000   10         1          49         
98         60.00000   85.00000   30         2          48         
99         58.00000   75.00000   20         4          46         
100        55.00000   80.00000   10         3          58         
101        55.00000   85.00000   20         2          57         
