NAME: B-n66-k9_3 
DIMENSION: 66 
CAPACITY: 100 
VEHICLES: 9 
No         x_pos      y_pos      demand     release    due        
1          41.00000   88.00000   0          0          999999999  
2          53.00000   83.00000   5          9          52         
3          87.00000   28.00000   20         6          60         
4          42.00000   11.00000   7          12         51         
5          22.00000   1.00000    2          7          59         
6          34.00000   36.00000   19         16         69         
7          84.00000   33.00000   19         13         56         
8          81.00000   63.00000   9          6          53         
9          11.00000   29.00000   15         2          38         
10         62.00000   27.00000   22         1          40         
11         90.00000   30.00000   14         5          52         
12         84.00000   69.00000   15         11         56         
13         69.00000   33.00000   18         14         68         
14         89.00000   72.00000   4          3          52         
15         45.00000   16.00000   6          3          48         
16         28.00000   6.00000    4          7          55         
17         89.00000   35.00000   10         2          38         
18         58.00000   88.00000   16         9          44         
19         62.00000   87.00000   14         7          58         
20         88.00000   67.00000   1          14         55         
21         57.00000   90.00000   23         5          40         
22         54.00000   0.00000    19         15         69         
23         92.00000   71.00000   16         5          40         
24         63.00000   86.00000   22         3          38         
25         70.00000   34.00000   15         21         68         
26         91.00000   35.00000   4          13         57         
27         93.00000   30.00000   21         10         44         
28         39.00000   44.00000   16         3          38         
29         86.00000   36.00000   22         13         52         
30         43.00000   13.00000   6          3          40         
31         89.00000   41.00000   2          6          54         
32         85.00000   70.00000   11         4          48         
33         0.00000    72.00000   5          8          44         
34         18.00000   39.00000   2          8          51         
35         93.00000   76.00000   12         21         75         
36         90.00000   65.00000   6          20         66         
37         88.00000   0.00000    17         18         68         
38         91.00000   36.00000   15         2          58         
39         87.00000   66.00000   11         10         57         
40         45.00000   14.00000   4          9          54         
41         0.00000    33.00000   22         10         56         
42         54.00000   89.00000   13         22         69         
43         35.00000   46.00000   21         6          57         
44         91.00000   73.00000   13         3          50         
45         95.00000   35.00000   20         18         68         
46         85.00000   71.00000   6          1          44         
47         94.00000   31.00000   15         22         70         
48         88.00000   37.00000   22         18         56         
49         91.00000   35.00000   11         22         75         
50         66.00000   34.00000   18         17         56         
51         86.00000   38.00000   8          14         56         
52         92.00000   77.00000   22         22         62         
53         56.00000   93.00000   16         13         68         
54         58.00000   91.00000   7          11         49         
55         60.00000   91.00000   16         6          42         
56         61.00000   84.00000   21         5          54         
57         90.00000   70.00000   16         11         47         
58         85.00000   67.00000   17         16         54         
59         0.00000    69.00000   16         22         69         
60         94.00000   35.00000   23         8          58         
61         28.00000   5.00000    3          5          59         
62         89.00000   37.00000   20         8          55         
63         90.00000   34.00000   13         3          56         
64         94.00000   32.00000   6          14         63         
65         95.00000   35.00000   12         9          60         
66         16.00000   32.00000   15         20         66         
