NAME: E-n76-k8_5 
DIMENSION: 76 
CAPACITY: 180 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         12         69         
3          36.00000   26.00000   26         9          83         
4          21.00000   45.00000   11         10         85         
5          45.00000   35.00000   30         19         74         
6          55.00000   20.00000   21         12         95         
7          33.00000   34.00000   19         8          77         
8          50.00000   50.00000   15         19         97         
9          55.00000   45.00000   16         8          78         
10         26.00000   59.00000   29         8          68         
11         40.00000   66.00000   26         21         80         
12         55.00000   65.00000   37         7          67         
13         35.00000   51.00000   16         11         86         
14         62.00000   35.00000   12         3          59         
15         62.00000   57.00000   31         7          72         
16         62.00000   24.00000   8          8          92         
17         21.00000   36.00000   19         4          78         
18         33.00000   44.00000   20         20         95         
19         9.00000    56.00000   13         19         72         
20         62.00000   48.00000   15         15         67         
21         66.00000   14.00000   22         8          80         
22         44.00000   13.00000   28         7          65         
23         26.00000   13.00000   12         9          84         
24         11.00000   28.00000   6          19         89         
25         7.00000    43.00000   27         4          62         
26         17.00000   64.00000   14         16         75         
27         41.00000   46.00000   18         12         73         
28         55.00000   34.00000   17         20         88         
29         35.00000   16.00000   29         2          70         
30         52.00000   26.00000   13         10         63         
31         43.00000   26.00000   22         6          62         
32         31.00000   76.00000   25         23         89         
33         22.00000   53.00000   28         1          70         
34         26.00000   29.00000   27         4          88         
35         50.00000   40.00000   19         1          53         
36         55.00000   50.00000   10         18         69         
37         54.00000   10.00000   12         9          67         
38         60.00000   15.00000   14         12         82         
39         47.00000   66.00000   24         23         99         
40         30.00000   60.00000   16         5          64         
41         30.00000   50.00000   33         15         97         
42         12.00000   17.00000   15         22         93         
43         15.00000   14.00000   11         16         93         
44         16.00000   19.00000   18         15         83         
45         21.00000   48.00000   17         13         91         
46         50.00000   30.00000   21         22         89         
47         51.00000   42.00000   27         21         105        
48         50.00000   15.00000   19         23         91         
49         48.00000   21.00000   20         13         91         
50         12.00000   38.00000   5          23         97         
51         15.00000   56.00000   22         14         70         
52         29.00000   39.00000   12         4          85         
53         54.00000   38.00000   19         6          64         
54         55.00000   57.00000   22         7          68         
55         67.00000   41.00000   16         11         67         
56         10.00000   70.00000   7          6          87         
57         6.00000    25.00000   26         5          82         
58         65.00000   27.00000   14         19         93         
59         40.00000   60.00000   21         4          81         
60         70.00000   64.00000   24         7          59         
61         64.00000   4.00000    13         6          66         
62         36.00000   6.00000    15         15         80         
63         30.00000   20.00000   18         3          71         
64         20.00000   30.00000   11         8          68         
65         15.00000   5.00000    28         16         99         
66         50.00000   70.00000   9          2          55         
67         57.00000   72.00000   37         13         96         
68         45.00000   42.00000   30         18         90         
69         38.00000   33.00000   10         13         66         
70         50.00000   4.00000    8          15         70         
71         66.00000   8.00000    11         4          88         
72         59.00000   5.00000    3          10         92         
73         35.00000   60.00000   1          16         71         
74         27.00000   24.00000   6          23         93         
75         40.00000   20.00000   10         13         78         
76         40.00000   37.00000   20         22         85         
