NAME: M-n101-k10_2 
DIMENSION: 101 
CAPACITY: 200 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   50.00000   0          0          999999999  
2          45.00000   68.00000   10         8          47         
3          45.00000   70.00000   30         1          47         
4          42.00000   66.00000   10         6          61         
5          42.00000   68.00000   10         7          67         
6          42.00000   65.00000   10         1          52         
7          40.00000   69.00000   20         4          48         
8          40.00000   66.00000   20         1          39         
9          38.00000   68.00000   20         7          55         
10         38.00000   70.00000   10         4          60         
11         35.00000   66.00000   10         8          66         
12         35.00000   69.00000   10         8          63         
13         25.00000   85.00000   20         7          68         
14         22.00000   75.00000   30         8          67         
15         22.00000   85.00000   10         6          66         
16         20.00000   80.00000   40         3          54         
17         20.00000   85.00000   40         6          59         
18         18.00000   75.00000   20         4          59         
19         15.00000   75.00000   20         4          45         
20         15.00000   80.00000   10         4          53         
21         30.00000   50.00000   10         5          55         
22         30.00000   52.00000   20         2          47         
23         28.00000   52.00000   20         1          52         
24         28.00000   55.00000   10         3          42         
25         25.00000   50.00000   10         2          51         
26         25.00000   52.00000   40         4          62         
27         25.00000   55.00000   10         3          66         
28         23.00000   52.00000   10         6          50         
29         23.00000   55.00000   20         7          46         
30         20.00000   50.00000   10         2          41         
31         20.00000   55.00000   10         2          46         
32         10.00000   35.00000   20         1          63         
33         10.00000   40.00000   30         5          61         
34         8.00000    40.00000   40         2          58         
35         8.00000    45.00000   20         5          63         
36         5.00000    35.00000   10         1          51         
37         5.00000    45.00000   10         3          64         
38         2.00000    40.00000   20         3          57         
39         0.00000    40.00000   30         2          47         
40         0.00000    45.00000   20         7          65         
41         35.00000   30.00000   10         5          47         
42         35.00000   32.00000   10         1          52         
43         33.00000   32.00000   20         7          57         
44         33.00000   35.00000   10         3          63         
45         32.00000   30.00000   10         5          54         
46         30.00000   30.00000   10         6          54         
47         30.00000   32.00000   30         7          48         
48         30.00000   35.00000   10         5          50         
49         28.00000   30.00000   10         2          61         
50         28.00000   35.00000   10         2          49         
51         26.00000   32.00000   10         8          50         
52         25.00000   30.00000   10         1          62         
53         25.00000   35.00000   10         2          56         
54         44.00000   5.00000    20         7          66         
55         42.00000   10.00000   40         4          44         
56         42.00000   15.00000   10         1          63         
57         40.00000   5.00000    30         2          55         
58         40.00000   15.00000   40         3          52         
59         38.00000   5.00000    30         5          44         
60         38.00000   15.00000   10         8          48         
61         35.00000   5.00000    20         7          61         
62         50.00000   30.00000   10         7          69         
63         50.00000   35.00000   20         6          56         
64         50.00000   40.00000   50         6          60         
65         48.00000   30.00000   10         8          61         
66         48.00000   40.00000   10         3          58         
67         47.00000   35.00000   10         2          49         
68         47.00000   40.00000   10         2          55         
69         45.00000   30.00000   10         8          54         
70         45.00000   35.00000   10         1          65         
71         95.00000   30.00000   30         3          53         
72         95.00000   35.00000   20         5          64         
73         53.00000   30.00000   10         4          57         
74         92.00000   30.00000   10         6          47         
75         53.00000   35.00000   50         5          45         
76         45.00000   65.00000   20         3          58         
77         90.00000   35.00000   10         8          65         
78         88.00000   30.00000   10         5          51         
79         88.00000   35.00000   20         7          54         
80         87.00000   30.00000   10         7          66         
81         85.00000   25.00000   10         4          46         
82         85.00000   35.00000   30         8          65         
83         75.00000   55.00000   20         4          51         
84         72.00000   55.00000   10         6          49         
85         70.00000   58.00000   20         7          65         
86         68.00000   60.00000   30         6          53         
87         66.00000   55.00000   10         2          57         
88         65.00000   55.00000   20         1          45         
89         65.00000   60.00000   30         6          62         
90         63.00000   58.00000   10         7          62         
91         60.00000   55.00000   10         5          46         
92         60.00000   60.00000   10         7          48         
93         67.00000   85.00000   20         5          48         
94         65.00000   85.00000   40         3          53         
95         65.00000   82.00000   10         7          58         
96         62.00000   80.00000   30         1          46         
97         60.00000   80.00000   10         4          60         
98         60.00000   85.00000   30         7          47         
99         58.00000   75.00000   20         3          61         
100        55.00000   80.00000   10         6          70         
101        55.00000   85.00000   20         4          48         
