NAME: M-n121-k7_1 
DIMENSION: 121 
CAPACITY: 200 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          10.00000   45.00000   0          0          999999999  
2          25.00000   1.00000    25         2          70         
3          25.00000   3.00000    7          6          71         
4          31.00000   5.00000    13         3          70         
5          32.00000   5.00000    6          2          82         
6          31.00000   7.00000    14         6          60         
7          32.00000   9.00000    5          3          86         
8          34.00000   9.00000    11         3          61         
9          46.00000   9.00000    19         4          89         
10         35.00000   7.00000    5          7          76         
11         34.00000   6.00000    15         2          55         
12         35.00000   5.00000    15         6          71         
13         47.00000   6.00000    17         1          85         
14         40.00000   5.00000    13         2          58         
15         39.00000   3.00000    12         6          87         
16         36.00000   3.00000    18         5          78         
17         73.00000   6.00000    13         5          71         
18         73.00000   8.00000    18         2          70         
19         24.00000   36.00000   12         1          70         
20         76.00000   6.00000    17         6          83         
21         76.00000   10.00000   4          2          77         
22         76.00000   13.00000   7          3          71         
23         78.00000   3.00000    12         3          78         
24         78.00000   9.00000    13         7          94         
25         79.00000   3.00000    8          4          65         
26         79.00000   5.00000    16         7          82         
27         79.00000   11.00000   15         7          67         
28         82.00000   3.00000    6          4          76         
29         82.00000   7.00000    5          5          78         
30         90.00000   15.00000   9          7          69         
31         84.00000   3.00000    11         1          76         
32         84.00000   5.00000    10         1          81         
33         84.00000   9.00000    3          5          76         
34         85.00000   1.00000    7          6          76         
35         87.00000   5.00000    2          5          79         
36         85.00000   8.00000    4          7          76         
37         87.00000   7.00000    4          2          86         
38         86.00000   41.00000   18         3          59         
39         86.00000   44.00000   14         3          60         
40         86.00000   46.00000   12         6          92         
41         85.00000   55.00000   17         7          91         
42         89.00000   43.00000   20         3          73         
43         89.00000   46.00000   14         1          78         
44         89.00000   52.00000   16         2          66         
45         92.00000   42.00000   10         4          64         
46         92.00000   52.00000   9          5          82         
47         94.00000   42.00000   11         6          60         
48         94.00000   44.00000   7          5          68         
49         94.00000   48.00000   13         3          79         
50         96.00000   42.00000   5          6          70         
51         99.00000   46.00000   4          2          69         
52         99.00000   50.00000   21         3          75         
53         83.00000   80.00000   13         5          84         
54         83.00000   83.00000   11         4          62         
55         85.00000   81.00000   12         7          77         
56         85.00000   85.00000   14         1          66         
57         85.00000   89.00000   10         1          65         
58         87.00000   80.00000   8          4          84         
59         87.00000   86.00000   16         1          78         
60         90.00000   77.00000   19         4          76         
61         90.00000   88.00000   5          7          87         
62         93.00000   82.00000   17         6          72         
63         93.00000   84.00000   7          2          83         
64         93.00000   89.00000   16         4          75         
65         94.00000   86.00000   14         2          60         
66         95.00000   80.00000   17         1          70         
67         99.00000   89.00000   13         7          94         
68         37.00000   83.00000   17         2          79         
69         50.00000   80.00000   13         7          74         
70         35.00000   85.00000   14         3          59         
71         35.00000   87.00000   16         2          89         
72         44.00000   86.00000   7          1          83         
73         46.00000   89.00000   13         2          77         
74         46.00000   83.00000   9          3          59         
75         46.00000   87.00000   11         1          60         
76         46.00000   89.00000   35         2          84         
77         48.00000   83.00000   5          4          59         
78         50.00000   85.00000   28         1          67         
79         50.00000   88.00000   7          2          69         
80         54.00000   86.00000   3          3          67         
81         54.00000   90.00000   10         5          89         
82         10.00000   35.00000   7          3          84         
83         10.00000   40.00000   12         2          68         
84         18.00000   30.00000   11         6          61         
85         17.00000   35.00000   10         6          79         
86         16.00000   38.00000   8          5          83         
87         14.00000   40.00000   11         1          78         
88         15.00000   42.00000   21         5          80         
89         11.00000   42.00000   4          2          85         
90         18.00000   40.00000   15         2          78         
91         21.00000   39.00000   16         7          82         
92         20.00000   40.00000   4          2          79         
93         18.00000   41.00000   16         5          77         
94         20.00000   44.00000   7          2          55         
95         22.00000   44.00000   10         5          75         
96         16.00000   45.00000   9          2          77         
97         20.00000   45.00000   11         2          73         
98         25.00000   45.00000   17         2          59         
99         30.00000   55.00000   12         5          84         
100        20.00000   50.00000   11         2          69         
101        22.00000   51.00000   7          6          72         
102        18.00000   49.00000   9          3          75         
103        16.00000   48.00000   11         6          70         
104        20.00000   55.00000   12         7          80         
105        18.00000   53.00000   7          4          66         
106        14.00000   50.00000   8          2          74         
107        15.00000   51.00000   6          7          60         
108        16.00000   54.00000   5          5          70         
109        28.00000   33.00000   12         2          63         
110        33.00000   38.00000   13         3          64         
111        30.00000   50.00000   7          1          73         
112        13.00000   40.00000   7          1          54         
113        15.00000   36.00000   8          3          59         
114        18.00000   31.00000   11         1          83         
115        25.00000   37.00000   13         2          58         
116        30.00000   46.00000   11         1          77         
117        25.00000   52.00000   10         6          63         
118        16.00000   33.00000   7          4          82         
119        25.00000   35.00000   4          7          79         
120        5.00000    40.00000   20         6          67         
121        5.00000    50.00000   13         5          85         
