NAME: P-n50-k8_2 
DIMENSION: 50 
CAPACITY: 120 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         1          47         
3          36.00000   26.00000   26         2          32         
4          21.00000   45.00000   11         1          40         
5          45.00000   35.00000   30         6          54         
6          55.00000   20.00000   21         4          43         
7          33.00000   34.00000   19         6          52         
8          50.00000   50.00000   15         6          36         
9          55.00000   45.00000   16         5          53         
10         26.00000   59.00000   29         6          53         
11         40.00000   66.00000   26         8          48         
12         55.00000   65.00000   37         6          43         
13         35.00000   51.00000   16         8          43         
14         62.00000   35.00000   12         4          47         
15         62.00000   57.00000   31         2          31         
16         62.00000   24.00000   8          1          37         
17         21.00000   36.00000   19         6          53         
18         33.00000   44.00000   20         3          43         
19         9.00000    56.00000   13         6          44         
20         62.00000   48.00000   15         6          45         
21         66.00000   14.00000   22         5          40         
22         44.00000   13.00000   28         6          53         
23         26.00000   13.00000   12         5          53         
24         11.00000   28.00000   6          4          43         
25         7.00000    43.00000   27         4          52         
26         17.00000   64.00000   14         8          46         
27         41.00000   46.00000   18         4          41         
28         55.00000   34.00000   17         1          34         
29         35.00000   16.00000   29         2          35         
30         52.00000   26.00000   13         6          51         
31         43.00000   26.00000   22         7          50         
32         31.00000   76.00000   25         8          47         
33         22.00000   53.00000   28         2          47         
34         26.00000   29.00000   27         7          46         
35         50.00000   40.00000   19         5          45         
36         55.00000   50.00000   10         4          37         
37         54.00000   10.00000   12         5          45         
38         60.00000   15.00000   14         4          36         
39         47.00000   66.00000   24         6          36         
40         30.00000   60.00000   16         6          48         
41         30.00000   50.00000   33         3          44         
42         12.00000   17.00000   15         1          34         
43         15.00000   14.00000   11         7          44         
44         16.00000   19.00000   18         4          45         
45         21.00000   48.00000   17         7          47         
46         50.00000   30.00000   21         2          33         
47         51.00000   42.00000   27         1          33         
48         50.00000   15.00000   19         8          37         
49         48.00000   21.00000   20         8          45         
50         12.00000   38.00000   5          8          46         
