NAME: B-n50-k8_2 
DIMENSION: 50 
CAPACITY: 100 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          8.00000    12.00000   0          0          999999999  
2          63.00000   77.00000   14         15         58         
3          19.00000   10.00000   3          16         50         
4          39.00000   49.00000   5          16         55         
5          86.00000   5.00000    9          15         62         
6          96.00000   64.00000   69         14         64         
7          34.00000   25.00000   13         13         52         
8          44.00000   15.00000   25         9          52         
9          58.00000   90.00000   17         7          57         
10         49.00000   21.00000   12         3          49         
11         43.00000   57.00000   12         11         55         
12         52.00000   28.00000   10         14         54         
13         47.00000   22.00000   2          5          47         
14         40.00000   50.00000   23         14         64         
15         44.00000   34.00000   15         2          42         
16         0.00000    70.00000   16         7          50         
17         56.00000   30.00000   26         5          46         
18         60.00000   98.00000   12         3          50         
19         103.00000  0.00000    12         11         56         
20         105.00000  70.00000   26         6          53         
21         45.00000   25.00000   10         16         59         
22         64.00000   82.00000   22         8          49         
23         44.00000   50.00000   4          12         55         
24         44.00000   53.00000   16         1          35         
25         59.00000   27.00000   8          10         52         
26         54.00000   16.00000   23         10         64         
27         92.00000   11.00000   2          13         63         
28         46.00000   22.00000   24         11         60         
29         98.00000   74.00000   12         15         64         
30         103.00000  72.00000   24         15         64         
31         44.00000   29.00000   4          3          54         
32         39.00000   30.00000   19         4          53         
33         97.00000   71.00000   21         13         67         
34         49.00000   22.00000   7          1          36         
35         22.00000   13.00000   15         7          48         
36         44.00000   58.00000   14         5          48         
37         50.00000   25.00000   18         12         50         
38         46.00000   21.00000   7          2          35         
39         44.00000   50.00000   20         13         67         
40         51.00000   66.00000   18         13         61         
41         28.00000   12.00000   2          9          45         
42         50.00000   59.00000   21         5          41         
43         61.00000   92.00000   21         2          50         
44         52.00000   25.00000   3          11         52         
45         21.00000   16.00000   5          1          35         
46         51.00000   61.00000   20         1          43         
47         46.00000   51.00000   16         3          39         
48         91.00000   13.00000   25         8          58         
49         25.00000   13.00000   3          11         64         
50         53.00000   22.00000   10         14         47         
