NAME: B-n56-k7_5 
DIMENSION: 56 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          87.00000   45.00000   0          0          999999999  
2          93.00000   41.00000   10         10         41         
3          75.00000   95.00000   15         5          34         
4          89.00000   55.00000   7          10         40         
5          89.00000   19.00000   25         20         51         
6          21.00000   9.00000    16         10         50         
7          81.00000   31.00000   8          19         52         
8          79.00000   25.00000   15         8          42         
9          30.00000   18.00000   23         17         42         
10         5.00000    5.00000    8          23         57         
11         31.00000   21.00000   2          6          43         
12         84.00000   98.00000   14         13         48         
13         10.00000   8.00000    7          3          36         
14         90.00000   58.00000   15         4          42         
15         24.00000   16.00000   14         2          42         
16         80.00000   26.00000   7          2          32         
17         96.00000   42.00000   14         16         53         
18         28.00000   18.00000   11         11         40         
19         37.00000   23.00000   7          16         41         
20         39.00000   27.00000   6          22         48         
21         78.00000   104.00000  1          20         50         
22         98.00000   26.00000   22         25         54         
23         8.00000    12.00000   26         20         45         
24         10.00000   12.00000   5          24         51         
25         82.00000   30.00000   18         19         51         
26         82.00000   38.00000   18         7          44         
27         94.00000   24.00000   4          18         54         
28         94.00000   44.00000   10         18         54         
29         30.00000   16.00000   3          20         52         
30         84.00000   28.00000   2          19         58         
31         76.00000   96.00000   12         8          49         
32         76.00000   102.00000  6          13         53         
33         98.00000   58.00000   15         20         52         
34         90.00000   64.00000   12         15         54         
35         76.00000   96.00000   5          24         55         
36         100.00000  44.00000   7          5          39         
37         94.00000   56.00000   12         23         57         
38         84.00000   26.00000   24         19         57         
39         6.00000    12.00000   6          8          37         
40         90.00000   24.00000   12         16         51         
41         26.00000   12.00000   5          12         46         
42         84.00000   30.00000   18         4          39         
43         86.00000   28.00000   3          14         44         
44         31.00000   27.00000   7          25         55         
45         24.00000   16.00000   15         12         40         
46         84.00000   30.00000   23         15         41         
47         33.00000   19.00000   20         3          32         
48         90.00000   28.00000   5          5          35         
49         94.00000   50.00000   24         5          38         
50         92.00000   60.00000   6          1          42         
51         8.00000    12.00000   19         7          32         
52         24.00000   16.00000   5          6          42         
53         94.00000   42.00000   10         9          48         
54         82.00000   32.00000   3          4          43         
55         76.00000   96.00000   4          25         51         
56         80.00000   100.00000  5          13         53         
