NAME: A-n33-k5_3 
DIMENSION: 33 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          42.00000   68.00000   0          0          999999999  
2          77.00000   97.00000   5          18         88         
3          28.00000   64.00000   23         8          72         
4          77.00000   39.00000   14         16         70         
5          32.00000   33.00000   13         8          72         
6          32.00000   8.00000    8          17         70         
7          42.00000   92.00000   18         16         66         
8          8.00000    3.00000    19         8          83         
9          7.00000    14.00000   10         5          71         
10         82.00000   17.00000   18         16         94         
11         48.00000   13.00000   20         19         89         
12         53.00000   82.00000   5          7          74         
13         39.00000   27.00000   9          14         88         
14         7.00000    24.00000   23         9          85         
15         67.00000   98.00000   9          17         97         
16         54.00000   52.00000   18         16         64         
17         72.00000   43.00000   10         4          80         
18         73.00000   3.00000    24         18         86         
19         59.00000   77.00000   13         20         100        
20         58.00000   97.00000   14         11         76         
21         23.00000   43.00000   8          18         81         
22         68.00000   98.00000   10         12         86         
23         47.00000   62.00000   19         4          59         
24         52.00000   72.00000   14         4          68         
25         32.00000   88.00000   13         9          86         
26         39.00000   7.00000    14         15         81         
27         17.00000   8.00000    2          17         92         
28         38.00000   7.00000    23         16         88         
29         58.00000   74.00000   15         7          74         
30         82.00000   67.00000   8          11         67         
31         42.00000   7.00000    20         2          71         
32         68.00000   82.00000   24         3          54         
33         7.00000    48.00000   3          3          71         
