NAME: P-n76-k5_1 
DIMENSION: 76 
CAPACITY: 280 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         2          132        
3          36.00000   26.00000   26         5          96         
4          21.00000   45.00000   11         3          123        
5          45.00000   35.00000   30         4          111        
6          55.00000   20.00000   21         3          123        
7          33.00000   34.00000   19         3          130        
8          50.00000   50.00000   15         2          94         
9          55.00000   45.00000   16         2          132        
10         26.00000   59.00000   29         6          87         
11         40.00000   66.00000   26         6          116        
12         55.00000   65.00000   37         3          130        
13         35.00000   51.00000   16         4          93         
14         62.00000   35.00000   12         5          107        
15         62.00000   57.00000   31         1          98         
16         62.00000   24.00000   8          4          114        
17         21.00000   36.00000   19         2          126        
18         33.00000   44.00000   20         1          102        
19         9.00000    56.00000   13         1          114        
20         62.00000   48.00000   15         6          137        
21         66.00000   14.00000   22         4          128        
22         44.00000   13.00000   28         1          124        
23         26.00000   13.00000   12         4          135        
24         11.00000   28.00000   6          4          94         
25         7.00000    43.00000   27         2          117        
26         17.00000   64.00000   14         5          124        
27         41.00000   46.00000   18         3          126        
28         55.00000   34.00000   17         2          118        
29         35.00000   16.00000   29         2          99         
30         52.00000   26.00000   13         3          85         
31         43.00000   26.00000   22         1          87         
32         31.00000   76.00000   25         3          98         
33         22.00000   53.00000   28         4          128        
34         26.00000   29.00000   27         4          132        
35         50.00000   40.00000   19         1          105        
36         55.00000   50.00000   10         4          136        
37         54.00000   10.00000   12         3          85         
38         60.00000   15.00000   14         4          130        
39         47.00000   66.00000   24         5          113        
40         30.00000   60.00000   16         2          134        
41         30.00000   50.00000   33         6          132        
42         12.00000   17.00000   15         4          92         
43         15.00000   14.00000   11         6          105        
44         16.00000   19.00000   18         4          87         
45         21.00000   48.00000   17         1          104        
46         50.00000   30.00000   21         1          104        
47         51.00000   42.00000   27         1          98         
48         50.00000   15.00000   19         2          130        
49         48.00000   21.00000   20         4          110        
50         12.00000   38.00000   5          1          119        
51         15.00000   56.00000   22         1          116        
52         29.00000   39.00000   12         4          128        
53         54.00000   38.00000   19         6          100        
54         55.00000   57.00000   22         1          122        
55         67.00000   41.00000   16         1          103        
56         10.00000   70.00000   7          1          84         
57         6.00000    25.00000   26         1          127        
58         65.00000   27.00000   14         5          137        
59         40.00000   60.00000   21         3          89         
60         70.00000   64.00000   24         4          111        
61         64.00000   4.00000    13         4          124        
62         36.00000   6.00000    15         6          92         
63         30.00000   20.00000   18         1          83         
64         20.00000   30.00000   11         2          105        
65         15.00000   5.00000    28         1          88         
66         50.00000   70.00000   9          1          132        
67         57.00000   72.00000   37         1          131        
68         45.00000   42.00000   30         2          131        
69         38.00000   33.00000   10         5          137        
70         50.00000   4.00000    8          6          123        
71         66.00000   8.00000    11         4          121        
72         59.00000   5.00000    3          6          106        
73         35.00000   60.00000   1          2          85         
74         27.00000   24.00000   6          3          106        
75         40.00000   20.00000   10         3          112        
76         40.00000   37.00000   20         5          114        
