NAME: A-n55-k9_4 
DIMENSION: 55 
CAPACITY: 100 
VEHICLES: 9 
No         x_pos      y_pos      demand     release    due        
1          36.00000   64.00000   0          0          999999999  
2          94.00000   47.00000   3          14         74         
3          10.00000   23.00000   12         8          69         
4          16.00000   46.00000   25         20         75         
5          25.00000   79.00000   4          9          55         
6          41.00000   30.00000   11         17         71         
7          81.00000   45.00000   20         16         74         
8          14.00000   79.00000   21         24         75         
9          42.00000   56.00000   10         5          70         
10         90.00000   17.00000   20         15         60         
11         41.00000   39.00000   13         3          52         
12         21.00000   14.00000   14         14         82         
13         41.00000   46.00000   16         21         81         
14         65.00000   96.00000   17         1          64         
15         13.00000   49.00000   11         8          72         
16         21.00000   14.00000   36         18         61         
17         57.00000   2.00000    6          21         74         
18         14.00000   42.00000   7          13         75         
19         66.00000   62.00000   21         24         70         
20         58.00000   96.00000   11         11         70         
21         5.00000    51.00000   17         7          56         
22         41.00000   50.00000   22         12         77         
23         50.00000   99.00000   10         4          69         
24         84.00000   85.00000   19         4          58         
25         97.00000   90.00000   21         7          60         
26         47.00000   76.00000   23         19         88         
27         11.00000   54.00000   19         15         57         
28         60.00000   97.00000   15         24         77         
29         60.00000   89.00000   22         19         74         
30         58.00000   68.00000   7          14         73         
31         30.00000   93.00000   11         11         55         
32         9.00000    60.00000   15         7          53         
33         47.00000   44.00000   22         19         79         
34         19.00000   40.00000   12         3          51         
35         15.00000   40.00000   24         3          48         
36         88.00000   21.00000   25         18         61         
37         33.00000   58.00000   2          9          55         
38         21.00000   51.00000   15         14         70         
39         57.00000   7.00000    18         8          74         
40         81.00000   6.00000    13         18         81         
41         49.00000   6.00000    3          9          55         
42         51.00000   78.00000   20         18         62         
43         9.00000    62.00000   14         24         85         
44         84.00000   36.00000   10         3          58         
45         95.00000   76.00000   10         12         68         
46         89.00000   44.00000   66         3          54         
47         10.00000   49.00000   10         18         69         
48         69.00000   16.00000   7          22         89         
49         75.00000   66.00000   12         3          57         
50         97.00000   11.00000   24         13         76         
51         74.00000   69.00000   5          14         61         
52         1.00000    14.00000   18         17         61         
53         96.00000   91.00000   7          8          56         
54         46.00000   22.00000   11         15         72         
55         74.00000   92.00000   12         5          65         
