NAME: A-n45-k6_3 
DIMENSION: 45 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          31.00000   73.00000   0          0          999999999  
2          11.00000   67.00000   19         19         123        
3          52.00000   96.00000   2          11         86         
4          81.00000   29.00000   12         1          73         
5          97.00000   62.00000   20         4          71         
6          71.00000   5.00000    6          7          80         
7          6.00000    56.00000   17         21         111        
8          48.00000   50.00000   8          15         104        
9          91.00000   17.00000   14         8          92         
10         49.00000   68.00000   2          7          87         
11         85.00000   29.00000   8          11         78         
12         11.00000   16.00000   5          22         125        
13         74.00000   98.00000   7          23         118        
14         56.00000   37.00000   22         13         99         
15         13.00000   81.00000   14         16         93         
16         66.00000   80.00000   17         18         120        
17         96.00000   55.00000   23         1          104        
18         36.00000   17.00000   15         14         118        
19         32.00000   23.00000   21         2          89         
20         6.00000    13.00000   2          11         120        
21         64.00000   30.00000   24         12         116        
22         87.00000   5.00000    10         1          71         
23         75.00000   61.00000   20         2          79         
24         40.00000   72.00000   6          23         126        
25         1.00000    44.00000   21         13         97         
26         60.00000   95.00000   10         9          96         
27         27.00000   49.00000   6          9          118        
28         15.00000   33.00000   13         4          113        
29         46.00000   53.00000   21         4          104        
30         28.00000   43.00000   24         9          101        
31         3.00000    9.00000    11         9          116        
32         1.00000    100.00000  16         19         107        
33         53.00000   46.00000   8          12         86         
34         98.00000   8.00000    11         12         93         
35         6.00000    25.00000   11         4          84         
36         7.00000    81.00000   22         22         113        
37         96.00000   88.00000   17         17         86         
38         2.00000    35.00000   22         21         91         
39         32.00000   94.00000   17         16         90         
40         95.00000   94.00000   8          24         132        
41         9.00000    11.00000   23         24         126        
42         96.00000   16.00000   5          7          105        
43         90.00000   68.00000   3          15         124        
44         33.00000   31.00000   18         18         129        
45         6.00000    59.00000   12         12         122        
