NAME: A-n37-k6_2 
DIMENSION: 37 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          86.00000   22.00000   0          0          999999999  
2          29.00000   17.00000   1          9          86         
3          4.00000    50.00000   23         11         72         
4          25.00000   13.00000   23         12         68         
5          67.00000   37.00000   5          2          82         
6          13.00000   7.00000    7          15         92         
7          62.00000   15.00000   18         1          61         
8          84.00000   38.00000   12         5          64         
9          34.00000   3.00000    20         3          65         
10         19.00000   45.00000   19         15         94         
11         42.00000   76.00000   19         2          81         
12         40.00000   86.00000   16         10         80         
13         25.00000   94.00000   2          11         81         
14         63.00000   57.00000   26         11         72         
15         75.00000   24.00000   13         14         89         
16         61.00000   85.00000   19         1          79         
17         87.00000   38.00000   17         14         80         
18         54.00000   39.00000   14         9          75         
19         66.00000   34.00000   8          12         79         
20         46.00000   39.00000   10         4          64         
21         47.00000   17.00000   5          9          83         
22         21.00000   54.00000   19         12         93         
23         19.00000   83.00000   12         16         98         
24         1.00000    82.00000   9          8          84         
25         94.00000   28.00000   18         2          62         
26         82.00000   72.00000   4          1          75         
27         41.00000   59.00000   20         11         66         
28         100.00000  77.00000   8          13         68         
29         1.00000    57.00000   3          12         69         
30         96.00000   7.00000    18         6          62         
31         57.00000   82.00000   26         16         87         
32         47.00000   38.00000   21         9          62         
33         68.00000   89.00000   21         16         95         
34         16.00000   36.00000   8          2          77         
35         51.00000   38.00000   19         4          86         
36         83.00000   74.00000   66         13         81         
37         84.00000   2.00000    21         15         88         
