NAME: A-n33-k5_4 
DIMENSION: 33 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          42.00000   68.00000   0          0          999999999  
2          77.00000   97.00000   5          18         83         
3          28.00000   64.00000   23         19         81         
4          77.00000   39.00000   14         24         76         
5          32.00000   33.00000   13         26         90         
6          32.00000   8.00000    8          20         95         
7          42.00000   92.00000   18         16         92         
8          8.00000    3.00000    19         25         82         
9          7.00000    14.00000   10         16         71         
10         82.00000   17.00000   18         1          67         
11         48.00000   13.00000   20         4          72         
12         53.00000   82.00000   5          23         84         
13         39.00000   27.00000   9          13         68         
14         7.00000    24.00000   23         22         100        
15         67.00000   98.00000   9          6          57         
16         54.00000   52.00000   18         15         66         
17         72.00000   43.00000   10         17         70         
18         73.00000   3.00000    24         1          54         
19         59.00000   77.00000   13         16         84         
20         58.00000   97.00000   14         10         76         
21         23.00000   43.00000   8          2          52         
22         68.00000   98.00000   10         13         91         
23         47.00000   62.00000   19         6          77         
24         52.00000   72.00000   14         4          76         
25         32.00000   88.00000   13         6          56         
26         39.00000   7.00000    14         4          80         
27         17.00000   8.00000    2          5          83         
28         38.00000   7.00000    23         2          82         
29         58.00000   74.00000   15         17         92         
30         82.00000   67.00000   8          8          81         
31         42.00000   7.00000    20         15         79         
32         68.00000   82.00000   24         19         73         
33         7.00000    48.00000   3          13         74         
