NAME: P-n76-k5_2 
DIMENSION: 76 
CAPACITY: 280 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         11         139        
3          36.00000   26.00000   26         8          112        
4          21.00000   45.00000   11         13         132        
5          45.00000   35.00000   30         9          119        
6          55.00000   20.00000   21         12         145        
7          33.00000   34.00000   19         2          103        
8          50.00000   50.00000   15         11         138        
9          55.00000   45.00000   16         13         140        
10         26.00000   59.00000   29         4          104        
11         40.00000   66.00000   26         12         131        
12         55.00000   65.00000   37         9          137        
13         35.00000   51.00000   16         10         138        
14         62.00000   35.00000   12         9          93         
15         62.00000   57.00000   31         11         93         
16         62.00000   24.00000   8          7          117        
17         21.00000   36.00000   19         10         90         
18         33.00000   44.00000   20         7          97         
19         9.00000    56.00000   13         12         93         
20         62.00000   48.00000   15         2          124        
21         66.00000   14.00000   22         12         102        
22         44.00000   13.00000   28         3          133        
23         26.00000   13.00000   12         10         131        
24         11.00000   28.00000   6          6          129        
25         7.00000    43.00000   27         8          110        
26         17.00000   64.00000   14         5          101        
27         41.00000   46.00000   18         6          122        
28         55.00000   34.00000   17         10         135        
29         35.00000   16.00000   29         13         139        
30         52.00000   26.00000   13         12         140        
31         43.00000   26.00000   22         8          133        
32         31.00000   76.00000   25         13         119        
33         22.00000   53.00000   28         9          115        
34         26.00000   29.00000   27         11         94         
35         50.00000   40.00000   19         12         116        
36         55.00000   50.00000   10         3          114        
37         54.00000   10.00000   12         2          88         
38         60.00000   15.00000   14         11         109        
39         47.00000   66.00000   24         6          100        
40         30.00000   60.00000   16         10         121        
41         30.00000   50.00000   33         13         116        
42         12.00000   17.00000   15         4          106        
43         15.00000   14.00000   11         5          88         
44         16.00000   19.00000   18         8          102        
45         21.00000   48.00000   17         8          101        
46         50.00000   30.00000   21         9          127        
47         51.00000   42.00000   27         8          123        
48         50.00000   15.00000   19         3          89         
49         48.00000   21.00000   20         6          93         
50         12.00000   38.00000   5          5          89         
51         15.00000   56.00000   22         2          121        
52         29.00000   39.00000   12         4          113        
53         54.00000   38.00000   19         13         137        
54         55.00000   57.00000   22         12         97         
55         67.00000   41.00000   16         11         104        
56         10.00000   70.00000   7          2          85         
57         6.00000    25.00000   26         8          123        
58         65.00000   27.00000   14         1          96         
59         40.00000   60.00000   21         9          127        
60         70.00000   64.00000   24         11         98         
61         64.00000   4.00000    13         12         120        
62         36.00000   6.00000    15         2          84         
63         30.00000   20.00000   18         4          89         
64         20.00000   30.00000   11         11         116        
65         15.00000   5.00000    28         7          125        
66         50.00000   70.00000   9          8          120        
67         57.00000   72.00000   37         12         103        
68         45.00000   42.00000   30         13         126        
69         38.00000   33.00000   10         1          118        
70         50.00000   4.00000    8          5          102        
71         66.00000   8.00000    11         7          130        
72         59.00000   5.00000    3          10         99         
73         35.00000   60.00000   1          13         106        
74         27.00000   24.00000   6          10         121        
75         40.00000   20.00000   10         4          130        
76         40.00000   37.00000   20         13         136        
