NAME: A-n64-k9_4 
DIMENSION: 64 
CAPACITY: 100 
VEHICLES: 9 
No         x_pos      y_pos      demand     release    due        
1          97.00000   33.00000   0          0          999999999  
2          57.00000   81.00000   10         29         106        
3          1.00000    33.00000   15         9          63         
4          55.00000   57.00000   23         7          78         
5          29.00000   37.00000   23         8          78         
6          21.00000   39.00000   24         8          71         
7          93.00000   37.00000   17         8          82         
8          5.00000    91.00000   1          14         77         
9          25.00000   11.00000   4          26         111        
10         47.00000   37.00000   2          20         73         
11         87.00000   25.00000   5          7          80         
12         67.00000   65.00000   18         26         92         
13         71.00000   89.00000   9          31         97         
14         67.00000   15.00000   8          5          59         
15         45.00000   79.00000   23         27         104        
16         71.00000   57.00000   13         8          80         
17         29.00000   1.00000    4          13         93         
18         59.00000   79.00000   18         10         91         
19         93.00000   83.00000   16         14         76         
20         47.00000   41.00000   26         11         71         
21         51.00000   41.00000   16         4          70         
22         23.00000   93.00000   4          21         99         
23         87.00000   95.00000   23         2          59         
24         39.00000   45.00000   8          7          75         
25         45.00000   7.00000    26         16         69         
26         85.00000   51.00000   16         9          64         
27         35.00000   93.00000   5          14         92         
28         47.00000   79.00000   2          19         100        
29         59.00000   91.00000   21         2          87         
30         83.00000   51.00000   23         28         113        
31         49.00000   65.00000   8          27         102        
32         21.00000   55.00000   5          3          61         
33         51.00000   21.00000   8          6          61         
34         69.00000   43.00000   26         1          81         
35         37.00000   41.00000   12         19         98         
36         37.00000   95.00000   8          22         97         
37         5.00000    71.00000   3          24         103        
38         37.00000   47.00000   8          7          67         
39         83.00000   73.00000   19         30         111        
40         17.00000   71.00000   16         16         103        
41         5.00000    71.00000   2          2          70         
42         81.00000   17.00000   3          6          68         
43         59.00000   33.00000   17         11         81         
44         63.00000   87.00000   7          28         104        
45         21.00000   77.00000   5          2          85         
46         71.00000   51.00000   8          12         98         
47         21.00000   17.00000   4          20         77         
48         9.00000    7.00000    12         26         103        
49         65.00000   43.00000   19         2          58         
50         25.00000   63.00000   19         25         82         
51         13.00000   57.00000   26         2          60         
52         47.00000   43.00000   24         10         81         
53         77.00000   9.00000    5          9          79         
54         57.00000   55.00000   8          29         98         
55         21.00000   33.00000   22         19         100        
56         27.00000   59.00000   9          16         88         
57         83.00000   9.00000    18         23         99         
58         63.00000   69.00000   19         4          74         
59         9.00000    35.00000   15         28         93         
60         25.00000   55.00000   5          17         79         
61         33.00000   3.00000    11         1          88         
62         53.00000   11.00000   12         6          68         
63         51.00000   49.00000   54         9          90         
64         9.00000    23.00000   8          2          72         
