NAME: E-n101-k14_2 
DIMENSION: 101 
CAPACITY: 112 
VEHICLES: 14 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         7          51         
3          35.00000   17.00000   7          5          48         
4          55.00000   45.00000   13         1          48         
5          55.00000   20.00000   19         1          48         
6          15.00000   30.00000   26         8          56         
7          25.00000   30.00000   3          8          44         
8          20.00000   50.00000   5          1          45         
9          10.00000   43.00000   9          4          40         
10         55.00000   60.00000   16         4          53         
11         30.00000   60.00000   16         1          41         
12         20.00000   65.00000   12         1          37         
13         50.00000   35.00000   19         8          58         
14         30.00000   25.00000   23         6          56         
15         15.00000   10.00000   20         8          62         
16         30.00000   5.00000    8          1          48         
17         10.00000   20.00000   19         5          43         
18         5.00000    30.00000   2          2          47         
19         20.00000   40.00000   12         3          44         
20         15.00000   60.00000   17         5          39         
21         45.00000   65.00000   9          3          48         
22         45.00000   20.00000   11         2          51         
23         45.00000   10.00000   18         6          59         
24         55.00000   5.00000    29         7          41         
25         65.00000   35.00000   3          4          55         
26         65.00000   20.00000   6          6          60         
27         45.00000   30.00000   17         1          36         
28         35.00000   40.00000   16         2          38         
29         41.00000   37.00000   16         1          50         
30         64.00000   42.00000   9          5          53         
31         40.00000   60.00000   21         8          49         
32         31.00000   52.00000   27         3          56         
33         35.00000   69.00000   23         2          40         
34         53.00000   52.00000   11         2          55         
35         65.00000   55.00000   14         7          57         
36         63.00000   65.00000   8          8          46         
37         2.00000    60.00000   5          4          40         
38         20.00000   20.00000   8          2          52         
39         5.00000    5.00000    16         6          60         
40         60.00000   12.00000   31         4          47         
41         40.00000   25.00000   9          2          54         
42         42.00000   7.00000    5          4          51         
43         24.00000   12.00000   5          5          41         
44         23.00000   3.00000    7          8          48         
45         11.00000   14.00000   18         1          54         
46         6.00000    38.00000   16         1          54         
47         2.00000    48.00000   1          6          44         
48         8.00000    56.00000   27         7          51         
49         13.00000   52.00000   36         7          41         
50         6.00000    68.00000   30         7          40         
51         47.00000   47.00000   13         5          39         
52         49.00000   58.00000   10         5          42         
53         27.00000   43.00000   9          5          46         
54         37.00000   31.00000   14         4          50         
55         57.00000   29.00000   18         8          62         
56         63.00000   23.00000   2          6          47         
57         53.00000   12.00000   6          6          55         
58         32.00000   12.00000   7          8          43         
59         36.00000   26.00000   18         8          42         
60         21.00000   24.00000   28         5          41         
61         17.00000   34.00000   3          5          51         
62         12.00000   24.00000   13         2          49         
63         24.00000   58.00000   19         5          47         
64         27.00000   69.00000   10         7          55         
65         15.00000   77.00000   9          5          55         
66         62.00000   77.00000   20         3          44         
67         49.00000   73.00000   25         2          50         
68         67.00000   5.00000    25         5          50         
69         56.00000   39.00000   36         4          38         
70         37.00000   47.00000   6          8          41         
71         37.00000   56.00000   5          1          48         
72         57.00000   68.00000   15         4          56         
73         47.00000   16.00000   25         1          53         
74         44.00000   17.00000   9          1          42         
75         46.00000   13.00000   8          7          45         
76         49.00000   11.00000   18         3          43         
77         49.00000   42.00000   13         3          41         
78         53.00000   43.00000   14         1          37         
79         61.00000   52.00000   3          2          35         
80         57.00000   48.00000   23         4          40         
81         56.00000   37.00000   6          7          52         
82         55.00000   54.00000   26         3          50         
83         15.00000   47.00000   16         3          52         
84         14.00000   37.00000   11         8          48         
85         11.00000   31.00000   7          1          55         
86         16.00000   22.00000   41         8          46         
87         4.00000    18.00000   35         3          53         
88         28.00000   18.00000   26         8          60         
89         26.00000   52.00000   9          6          55         
90         26.00000   35.00000   15         2          40         
91         31.00000   67.00000   3          3          45         
92         15.00000   19.00000   1          1          40         
93         22.00000   22.00000   2          4          55         
94         18.00000   24.00000   22         5          59         
95         26.00000   27.00000   27         4          55         
96         25.00000   24.00000   20         6          44         
97         22.00000   27.00000   11         8          47         
98         25.00000   21.00000   12         4          42         
99         19.00000   21.00000   10         7          46         
100        20.00000   26.00000   9          1          42         
101        18.00000   18.00000   17         8          47         
