NAME: F-n135-k7_4 
DIMENSION: 135 
CAPACITY: 2210 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          -6.00000   15.00000   0          0          999999999  
2          3.20000    5.10000    30         8          152        
3          24.60000   8.30000    226        1          147        
4          23.30000   1.30000    37         25         142        
5          27.80000   8.30000    24         23         132        
6          29.00000   8.00000    36         19         141        
7          31.00000   8.00000    1          6          102        
8          33.50000   10.50000   31         9          108        
9          30.00000   10.50000   24         30         131        
10         29.00000   10.00000   30         15         155        
11         26.50000   11.70000   24         32         176        
12         28.30000   14.30000   24         25         123        
13         27.00000   14.30000   32         25         141        
14         23.50000   19.00000   24         19         155        
15         26.00000   20.00000   24         28         121        
16         25.00000   20.00000   19         20         118        
17         20.50000   19.00000   24         31         141        
18         -20.00000  13.00000   18         12         117        
19         -21.00000  14.00000   36         13         131        
20         -30.00000  30.00000   115        8          136        
21         -5.00000   30.00000   24         19         150        
22         1.30000    17.80000   24         26         135        
23         1.80000    13.80000   61         19         161        
24         1.80000    13.10000   71         14         126        
25         2.00000    13.60000   36         18         155        
26         4.80000    17.00000   18         1          92         
27         7.00000    15.00000   30         20         156        
28         9.80000    16.60000   31         20         158        
29         11.40000   14.50000   36         25         145        
30         14.40000   11.30000   18         7          100        
31         11.00000   12.00000   1004       18         135        
32         9.30000    10.70000   18         16         138        
33         0.60000    2.80000    34         27         143        
34         -30.00000  -10.00000  504        11         151        
35         2.00000    0.00000    18         2          145        
36         14.50000   1.00000    39         23         165        
37         15.00000   1.80000    24         31         130        
38         17.20000   2.40000    37         11         155        
39         17.20000   4.20000    24         13         139        
40         18.20000   4.40000    99         24         118        
41         20.30000   2.10000    24         32         131        
42         22.80000   3.10000    24         11         103        
43         23.00000   4.00000    36         15         128        
44         20.80000   4.00000    30         2          145        
45         20.80000   4.00000    25         30         150        
46         18.50000   6.40000    24         27         158        
47         -14.00000  16.00000   122        5          99         
48         -0.50000   6.90000    196        5          99         
49         3.20000    2.80000    229        25         160        
50         5.60000    1.80000    83         30         140        
51         8.70000    2.80000    18         18         127        
52         9.00000    3.30000    24         17         147        
53         9.00000    3.50000    306        32         125        
54         11.20000   3.30000    18         8          114        
55         10.80000   4.70000    20         24         119        
56         11.50000   4.60000    18         27         175        
57         12.30000   4.70000    24         27         175        
58         12.30000   5.50000    22         10         128        
59         11.20000   6.90000    24         20         165        
60         6.50000    9.70000    18         23         117        
61         5.80000    8.50000    18         21         146        
62         7.20000    6.00000    24         31         167        
63         7.20000    4.00000    24         16         138        
64         -4.00000   -4.00000   30         11         121        
65         -3.00000   1.20000    24         27         125        
66         -40.00000  49.00000   40         25         155        
67         -15.00000  10.00000   166        25         136        
68         -11.00000  -10.00000  254        8          131        
69         -25.00000  -20.00000  187        26         145        
70         -25.00000  -35.00000  94         1          109        
71         -24.00000  -35.00000  17         21         122        
72         -18.00000  10.00000   285        20         133        
73         -2.00000   10.00000   24         4          104        
74         -4.00000   8.00000    24         5          137        
75         -3.00000   5.00000    205        14         161        
76         2.10000    6.20000    23         8          109        
77         -1.70000   3.00000    28         17         161        
78         -3.00000   2.00000    51         25         156        
79         -7.00000   0.00000    49         5          133        
80         -3.00000   -6.00000   19         32         183        
81         -30.00000  -11.00000  262        10         121        
82         -62.00000  -10.00000  120        21         173        
83         -8.00000   30.00000   266        3          111        
84         1.00000    60.00000   704        22         158        
85         10.00000   52.00000   38         22         117        
86         10.00000   52.00000   18         13         131        
87         10.00000   51.00000   30         33         169        
88         16.00000   29.00000   25         19         141        
89         26.00000   21.00000   12         13         163        
90         16.00000   21.00000   18         6          115        
91         15.50000   19.20000   25         22         158        
92         0.00000    16.50000   35         28         132        
93         17.20000   14.30000   18         12         148        
94         16.50000   7.80000    12         18         167        
95         16.90000   7.70000    20         33         163        
96         18.00000   2.00000    1126       23         136        
97         16.20000   4.00000    9          13         125        
98         15.00000   4.00000    36         6          105        
99         15.00000   3.00000    12         31         145        
100        14.80000   2.40000    31         16         114        
101        14.50000   3.00000    96         5          133        
102        13.00000   2.60000    27         32         182        
103        11.80000   3.00000    54         24         145        
104        12.00000   4.00000    137        23         152        
105        12.80000   3.60000    12         7          134        
106        13.40000   5.50000    58         14         135        
107        -150.00000 8.00000    206        2          115        
108        -152.00000 1.00000    178        2          150        
109        -152.00000 0.00000    486        5          108        
110        -142.00000 -31.00000  36         9          113        
111        -78.00000  -19.00000  261        31         151        
112        -78.00000  -18.00000  135        13         118        
113        -78.00000  -17.00000  135        16         145        
114        -80.00000  -14.00000  373        11         103        
115        -118.00000 22.00000   535        7          119        
116        -107.00000 30.00000   42         32         169        
117        -85.00000  14.00000   9          31         156        
118        -78.00000  15.00000   110        14         142        
119        -15.00000  16.00000   36         2          125        
120        -62.00000  32.00000   18         5          117        
121        -120.00000 -20.00000  726        22         121        
122        -90.00000  -22.00000  187        14         133        
123        -79.00000  -19.00000  23         11         127        
124        -79.00000  -18.50000  134        32         170        
125        -79.00000  -18.00000  47         13         108        
126        -78.00000  -17.50000  51         11         122        
127        -79.00000  -17.00000  43         14         121        
128        -80.00000  -17.00000  79         19         156        
129        -80.00000  -16.00000  112        4          114        
130        -80.00000  -15.00000  91         32         157        
131        -48.00000  37.00000   232        32         135        
132        -85.00000  15.00000   483        10         127        
133        -62.00000  -9.00000   828        31         177        
134        -15.00000  -4.00000   11         27         129        
135        -1.00000   3.20000    12         29         145        
