NAME: P-n50-k10_3 
DIMENSION: 50 
CAPACITY: 100 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         4          29         
3          36.00000   26.00000   26         4          35         
4          21.00000   45.00000   11         3          29         
5          45.00000   35.00000   30         10         44         
6          55.00000   20.00000   21         3          27         
7          33.00000   34.00000   19         2          25         
8          50.00000   50.00000   15         4          40         
9          55.00000   45.00000   16         8          32         
10         26.00000   59.00000   29         8          32         
11         40.00000   66.00000   26         8          32         
12         55.00000   65.00000   37         1          24         
13         35.00000   51.00000   16         4          32         
14         62.00000   35.00000   12         10         41         
15         62.00000   57.00000   31         4          38         
16         62.00000   24.00000   8          6          39         
17         21.00000   36.00000   19         3          35         
18         33.00000   44.00000   20         2          31         
19         9.00000    56.00000   13         4          36         
20         62.00000   48.00000   15         9          45         
21         66.00000   14.00000   22         10         39         
22         44.00000   13.00000   28         9          35         
23         26.00000   13.00000   12         1          34         
24         11.00000   28.00000   6          4          29         
25         7.00000    43.00000   27         3          28         
26         17.00000   64.00000   14         4          32         
27         41.00000   46.00000   18         10         41         
28         55.00000   34.00000   17         6          37         
29         35.00000   16.00000   29         8          31         
30         52.00000   26.00000   13         9          33         
31         43.00000   26.00000   22         2          28         
32         31.00000   76.00000   25         10         42         
33         22.00000   53.00000   28         2          30         
34         26.00000   29.00000   27         8          42         
35         50.00000   40.00000   19         8          43         
36         55.00000   50.00000   10         8          35         
37         54.00000   10.00000   12         2          24         
38         60.00000   15.00000   14         5          35         
39         47.00000   66.00000   24         6          39         
40         30.00000   60.00000   16         6          32         
41         30.00000   50.00000   33         9          38         
42         12.00000   17.00000   15         7          32         
43         15.00000   14.00000   11         9          44         
44         16.00000   19.00000   18         6          35         
45         21.00000   48.00000   17         10         40         
46         50.00000   30.00000   21         1          26         
47         51.00000   42.00000   27         6          29         
48         50.00000   15.00000   19         3          26         
49         48.00000   21.00000   20         5          39         
50         12.00000   38.00000   5          7          40         
