NAME: P-n16-k8_3 
DIMENSION: 16 
CAPACITY: 35 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          30.00000   40.00000   0          0          999999999  
2          37.00000   52.00000   19         7          16         
3          49.00000   49.00000   30         3          11         
4          52.00000   64.00000   16         5          13         
5          31.00000   62.00000   23         6          16         
6          52.00000   33.00000   11         8          17         
7          42.00000   41.00000   31         8          17         
8          52.00000   41.00000   15         5          16         
9          57.00000   58.00000   28         2          12         
10         62.00000   42.00000   8          2          12         
11         42.00000   57.00000   8          3          14         
12         27.00000   68.00000   7          7          15         
13         43.00000   67.00000   14         3          14         
14         58.00000   48.00000   6          7          18         
15         58.00000   27.00000   19         2          11         
16         37.00000   69.00000   11         8          18         
