NAME: E-n76-k10_1 
DIMENSION: 76 
CAPACITY: 140 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         2          46         
3          36.00000   26.00000   26         1          50         
4          21.00000   45.00000   11         2          59         
5          45.00000   35.00000   30         3          41         
6          55.00000   20.00000   21         2          57         
7          33.00000   34.00000   19         4          40         
8          50.00000   50.00000   15         1          45         
9          55.00000   45.00000   16         1          44         
10         26.00000   59.00000   29         1          46         
11         40.00000   66.00000   26         3          43         
12         55.00000   65.00000   37         2          56         
13         35.00000   51.00000   16         3          63         
14         62.00000   35.00000   12         1          51         
15         62.00000   57.00000   31         2          57         
16         62.00000   24.00000   8          1          51         
17         21.00000   36.00000   19         4          55         
18         33.00000   44.00000   20         3          57         
19         9.00000    56.00000   13         1          48         
20         62.00000   48.00000   15         1          54         
21         66.00000   14.00000   22         4          61         
22         44.00000   13.00000   28         2          54         
23         26.00000   13.00000   12         2          39         
24         11.00000   28.00000   6          2          60         
25         7.00000    43.00000   27         1          47         
26         17.00000   64.00000   14         2          40         
27         41.00000   46.00000   18         2          53         
28         55.00000   34.00000   17         1          59         
29         35.00000   16.00000   29         2          60         
30         52.00000   26.00000   13         1          61         
31         43.00000   26.00000   22         3          63         
32         31.00000   76.00000   25         1          47         
33         22.00000   53.00000   28         1          54         
34         26.00000   29.00000   27         4          46         
35         50.00000   40.00000   19         1          51         
36         55.00000   50.00000   10         3          60         
37         54.00000   10.00000   12         2          61         
38         60.00000   15.00000   14         2          52         
39         47.00000   66.00000   24         2          55         
40         30.00000   60.00000   16         3          51         
41         30.00000   50.00000   33         1          53         
42         12.00000   17.00000   15         4          62         
43         15.00000   14.00000   11         2          53         
44         16.00000   19.00000   18         2          61         
45         21.00000   48.00000   17         1          44         
46         50.00000   30.00000   21         4          62         
47         51.00000   42.00000   27         3          48         
48         50.00000   15.00000   19         3          61         
49         48.00000   21.00000   20         2          51         
50         12.00000   38.00000   5          4          54         
51         15.00000   56.00000   22         4          47         
52         29.00000   39.00000   12         4          45         
53         54.00000   38.00000   19         2          54         
54         55.00000   57.00000   22         3          50         
55         67.00000   41.00000   16         2          62         
56         10.00000   70.00000   7          4          63         
57         6.00000    25.00000   26         4          49         
58         65.00000   27.00000   14         1          48         
59         40.00000   60.00000   21         2          61         
60         70.00000   64.00000   24         2          44         
61         64.00000   4.00000    13         3          58         
62         36.00000   6.00000    15         3          57         
63         30.00000   20.00000   18         2          58         
64         20.00000   30.00000   11         4          49         
65         15.00000   5.00000    28         3          42         
66         50.00000   70.00000   9          2          58         
67         57.00000   72.00000   37         3          44         
68         45.00000   42.00000   30         3          63         
69         38.00000   33.00000   10         4          55         
70         50.00000   4.00000    8          4          49         
71         66.00000   8.00000    11         1          59         
72         59.00000   5.00000    3          3          45         
73         35.00000   60.00000   1          3          52         
74         27.00000   24.00000   6          2          55         
75         40.00000   20.00000   10         2          41         
76         40.00000   37.00000   20         1          51         
