NAME: P-n70-k10_2 
DIMENSION: 70 
CAPACITY: 135 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         3          40         
3          36.00000   26.00000   26         7          44         
4          21.00000   45.00000   11         5          49         
5          45.00000   35.00000   30         6          61         
6          55.00000   20.00000   21         3          54         
7          33.00000   34.00000   19         1          60         
8          50.00000   50.00000   15         2          42         
9          55.00000   45.00000   16         5          56         
10         26.00000   59.00000   29         1          44         
11         40.00000   66.00000   26         5          43         
12         55.00000   65.00000   37         3          60         
13         35.00000   51.00000   16         6          56         
14         62.00000   35.00000   12         8          51         
15         62.00000   57.00000   31         1          41         
16         62.00000   24.00000   8          3          47         
17         21.00000   36.00000   19         4          41         
18         33.00000   44.00000   20         1          52         
19         9.00000    56.00000   13         1          43         
20         62.00000   48.00000   15         1          55         
21         66.00000   14.00000   22         8          51         
22         44.00000   13.00000   28         8          54         
23         26.00000   13.00000   12         4          41         
24         11.00000   28.00000   6          3          40         
25         7.00000    43.00000   27         5          45         
26         17.00000   64.00000   14         7          49         
27         41.00000   46.00000   18         7          44         
28         55.00000   34.00000   17         7          51         
29         35.00000   16.00000   29         7          44         
30         52.00000   26.00000   13         1          39         
31         43.00000   26.00000   22         8          46         
32         31.00000   76.00000   25         1          58         
33         22.00000   53.00000   28         1          44         
34         26.00000   29.00000   27         6          56         
35         50.00000   40.00000   19         5          50         
36         55.00000   50.00000   10         5          64         
37         54.00000   10.00000   12         5          59         
38         60.00000   15.00000   14         1          58         
39         47.00000   66.00000   24         2          52         
40         30.00000   60.00000   16         1          53         
41         30.00000   50.00000   33         8          53         
42         12.00000   17.00000   15         1          42         
43         15.00000   14.00000   11         1          40         
44         16.00000   19.00000   18         6          46         
45         21.00000   48.00000   17         3          61         
46         50.00000   30.00000   21         2          39         
47         51.00000   42.00000   27         6          63         
48         50.00000   15.00000   19         6          54         
49         48.00000   21.00000   20         7          62         
50         12.00000   38.00000   5          3          50         
51         15.00000   56.00000   22         4          48         
52         29.00000   39.00000   12         4          58         
53         54.00000   38.00000   19         5          49         
54         55.00000   57.00000   22         7          56         
55         67.00000   41.00000   16         8          65         
56         10.00000   70.00000   7          2          58         
57         6.00000    25.00000   26         3          45         
58         65.00000   27.00000   14         4          50         
59         40.00000   60.00000   21         8          64         
60         70.00000   64.00000   24         3          42         
61         64.00000   4.00000    13         8          62         
62         36.00000   6.00000    15         2          59         
63         30.00000   20.00000   18         2          50         
64         20.00000   30.00000   11         8          57         
65         15.00000   5.00000    28         8          64         
66         50.00000   70.00000   9          6          65         
67         57.00000   72.00000   37         5          60         
68         45.00000   42.00000   30         3          47         
69         38.00000   33.00000   10         7          55         
70         50.00000   4.00000    8          7          49         
