NAME: E-n76-k7_3 
DIMENSION: 76 
CAPACITY: 220 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         4          76         
3          36.00000   26.00000   26         3          92         
4          21.00000   45.00000   11         1          65         
5          45.00000   35.00000   30         14         94         
6          55.00000   20.00000   21         2          72         
7          33.00000   34.00000   19         3          95         
8          50.00000   50.00000   15         5          96         
9          55.00000   45.00000   16         11         79         
10         26.00000   59.00000   29         14         107        
11         40.00000   66.00000   26         4          100        
12         55.00000   65.00000   37         3          62         
13         35.00000   51.00000   16         15         105        
14         62.00000   35.00000   12         7          74         
15         62.00000   57.00000   31         13         85         
16         62.00000   24.00000   8          6          98         
17         21.00000   36.00000   19         10         100        
18         33.00000   44.00000   20         12         108        
19         9.00000    56.00000   13         10         74         
20         62.00000   48.00000   15         8          102        
21         66.00000   14.00000   22         4          77         
22         44.00000   13.00000   28         14         100        
23         26.00000   13.00000   12         4          93         
24         11.00000   28.00000   6          2          70         
25         7.00000    43.00000   27         4          78         
26         17.00000   64.00000   14         11         81         
27         41.00000   46.00000   18         1          67         
28         55.00000   34.00000   17         13         86         
29         35.00000   16.00000   29         4          82         
30         52.00000   26.00000   13         12         108        
31         43.00000   26.00000   22         4          97         
32         31.00000   76.00000   25         14         103        
33         22.00000   53.00000   28         6          90         
34         26.00000   29.00000   27         1          67         
35         50.00000   40.00000   19         12         92         
36         55.00000   50.00000   10         10         77         
37         54.00000   10.00000   12         7          83         
38         60.00000   15.00000   14         11         73         
39         47.00000   66.00000   24         7          76         
40         30.00000   60.00000   16         14         86         
41         30.00000   50.00000   33         6          81         
42         12.00000   17.00000   15         9          86         
43         15.00000   14.00000   11         2          78         
44         16.00000   19.00000   18         12         103        
45         21.00000   48.00000   17         13         78         
46         50.00000   30.00000   21         7          77         
47         51.00000   42.00000   27         11         99         
48         50.00000   15.00000   19         11         87         
49         48.00000   21.00000   20         2          67         
50         12.00000   38.00000   5          5          68         
51         15.00000   56.00000   22         4          82         
52         29.00000   39.00000   12         2          88         
53         54.00000   38.00000   19         10         72         
54         55.00000   57.00000   22         2          90         
55         67.00000   41.00000   16         12         78         
56         10.00000   70.00000   7          7          85         
57         6.00000    25.00000   26         10         74         
58         65.00000   27.00000   14         8          83         
59         40.00000   60.00000   21         6          71         
60         70.00000   64.00000   24         11         99         
61         64.00000   4.00000    13         8          75         
62         36.00000   6.00000    15         5          78         
63         30.00000   20.00000   18         6          81         
64         20.00000   30.00000   11         15         101        
65         15.00000   5.00000    28         6          84         
66         50.00000   70.00000   9          7          67         
67         57.00000   72.00000   37         10         86         
68         45.00000   42.00000   30         8          101        
69         38.00000   33.00000   10         10         95         
70         50.00000   4.00000    8          9          71         
71         66.00000   8.00000    11         1          92         
72         59.00000   5.00000    3          4          80         
73         35.00000   60.00000   1          12         98         
74         27.00000   24.00000   6          13         90         
75         40.00000   20.00000   10         15         87         
76         40.00000   37.00000   20         2          67         
