NAME: P-n50-k10_2 
DIMENSION: 50 
CAPACITY: 100 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         7          33         
3          36.00000   26.00000   26         2          25         
4          21.00000   45.00000   11         3          36         
5          45.00000   35.00000   30         5          39         
6          55.00000   20.00000   21         1          36         
7          33.00000   34.00000   19         4          30         
8          50.00000   50.00000   15         6          39         
9          55.00000   45.00000   16         7          37         
10         26.00000   59.00000   29         6          34         
11         40.00000   66.00000   26         6          40         
12         55.00000   65.00000   37         3          39         
13         35.00000   51.00000   16         2          25         
14         62.00000   35.00000   12         4          36         
15         62.00000   57.00000   31         2          27         
16         62.00000   24.00000   8          6          33         
17         21.00000   36.00000   19         5          31         
18         33.00000   44.00000   20         6          40         
19         9.00000    56.00000   13         6          42         
20         62.00000   48.00000   15         4          35         
21         66.00000   14.00000   22         3          35         
22         44.00000   13.00000   28         5          40         
23         26.00000   13.00000   12         7          39         
24         11.00000   28.00000   6          6          36         
25         7.00000    43.00000   27         6          33         
26         17.00000   64.00000   14         5          36         
27         41.00000   46.00000   18         5          32         
28         55.00000   34.00000   17         6          34         
29         35.00000   16.00000   29         4          31         
30         52.00000   26.00000   13         7          36         
31         43.00000   26.00000   22         1          30         
32         31.00000   76.00000   25         7          42         
33         22.00000   53.00000   28         1          26         
34         26.00000   29.00000   27         4          31         
35         50.00000   40.00000   19         3          33         
36         55.00000   50.00000   10         1          30         
37         54.00000   10.00000   12         6          32         
38         60.00000   15.00000   14         5          35         
39         47.00000   66.00000   24         6          40         
40         30.00000   60.00000   16         4          27         
41         30.00000   50.00000   33         6          34         
42         12.00000   17.00000   15         5          28         
43         15.00000   14.00000   11         7          37         
44         16.00000   19.00000   18         7          37         
45         21.00000   48.00000   17         4          37         
46         50.00000   30.00000   21         6          31         
47         51.00000   42.00000   27         4          34         
48         50.00000   15.00000   19         6          34         
49         48.00000   21.00000   20         3          37         
50         12.00000   38.00000   5          7          38         
