NAME: F-n72-k4_1 
DIMENSION: 72 
CAPACITY: 30000 
VEHICLES: 4 
No         x_pos      y_pos      demand     release    due        
1          0.00000    0.00000    0          0          999999999  
2          -12.00000  -6.00000   7063       1          50         
3          -15.00000  -5.00000   51         3          50         
4          -1.00000   -18.00000  23         1          50         
5          2.00000    -21.00000  3074       3          47         
6          -1.00000   -17.00000  349        2          51         
7          -9.00000   -12.00000  1047       3          47         
8          2.00000    -22.00000  698        1          36         
9          1.00000    -21.00000  3001       3          39         
10         7.00000    -25.00000  31         1          50         
11         -7.00000   -17.00000  1135       1          53         
12         -11.00000  -5.00000   21611      1          39         
13         -14.00000  -9.00000   57         3          36         
14         -14.00000  -8.00000   51         3          38         
15         -11.00000  -2.00000   551        3          47         
16         -14.00000  -5.00000   179        1          50         
17         -15.00000  -9.00000   6          1          41         
18         -15.00000  -8.00000   528        3          36         
19         -9.00000   -6.00000   2832       2          47         
20         -14.00000  -4.00000   1514       2          35         
21         3.00000    6.00000    889        3          51         
22         5.00000    9.00000    2554       1          38         
23         5.00000    10.00000   1215       3          42         
24         2.00000    8.00000    1810       1          43         
25         1.00000    9.00000    3050       3          53         
26         1.00000    10.00000   4          2          39         
27         2.00000    9.00000    1563       3          51         
28         6.00000    14.00000   741        3          53         
29         5.00000    12.00000   1532       1          53         
30         3.00000    7.00000    709        1          39         
31         4.00000    8.00000    1022       1          46         
32         -6.00000   1.00000    883        2          40         
33         -6.00000   2.00000    1689       3          44         
34         -8.00000   -2.00000   10235      2          40         
35         -7.00000   2.00000    29         2          54         
36         -7.00000   -3.00000   2894       1          46         
37         -7.00000   -2.00000   450        3          51         
38         -20.00000  12.00000   411        3          49         
39         -20.00000  13.00000   207        2          54         
40         -12.00000  10.00000   496        1          33         
41         -20.00000  15.00000   1021       2          49         
42         -6.00000   8.00000    117        2          55         
43         2.00000    21.00000   46         3          38         
44         2.00000    22.00000   8          1          40         
45         1.00000    21.00000   18         2          44         
46         -1.00000   24.00000   561        1          51         
47         1.00000    22.00000   1877       1          42         
48         -2.00000   20.00000   3542       1          53         
49         -2.00000   21.00000   801        2          37         
50         -4.00000   18.00000   967        1          49         
51         -4.00000   19.00000   62         3          54         
52         -5.00000   18.00000   1366       3          37         
53         -5.00000   26.00000   230        3          52         
54         1.00000    23.00000   4          3          35         
55         -6.00000   5.00000    12         1          40         
56         -6.00000   6.00000    145        2          42         
57         -9.00000   6.00000    7149       2          42         
58         -9.00000   7.00000    2250       1          48         
59         -12.00000  5.00000    383        2          48         
60         -12.00000  6.00000    134        3          40         
61         -11.00000  3.00000    1947       3          45         
62         -11.00000  4.00000    182        1          38         
63         -14.00000  4.00000    3934       1          44         
64         -14.00000  5.00000    468        1          46         
65         -15.00000  4.00000    18         1          36         
66         -15.00000  5.00000    133        2          54         
67         -16.00000  7.00000    2340       1          41         
68         -16.00000  8.00000    754        3          42         
69         -15.00000  10.00000   1264       2          52         
70         -20.00000  10.00000   806        1          53         
71         -5.00000   19.00000   3665       2          39         
72         -9.00000   -11.00000  2452       3          47         
