NAME: P-n22-k2_4 
DIMENSION: 22 
CAPACITY: 160 
VEHICLES: 2 
No         x_pos      y_pos      demand     release    due        
1          30.00000   40.00000   0          0          999999999  
2          37.00000   52.00000   7          16         85         
3          49.00000   49.00000   30         17         68         
4          52.00000   64.00000   16         10         61         
5          31.00000   62.00000   23         15         65         
6          52.00000   33.00000   11         3          51         
7          42.00000   41.00000   19         21         82         
8          52.00000   41.00000   15         5          73         
9          57.00000   58.00000   28         6          76         
10         62.00000   42.00000   8          18         82         
11         42.00000   57.00000   8          11         62         
12         27.00000   68.00000   7          17         84         
13         43.00000   67.00000   14         9          60         
14         58.00000   48.00000   6          7          59         
15         58.00000   27.00000   19         1          51         
16         37.00000   69.00000   11         15         67         
17         38.00000   46.00000   12         10         63         
18         61.00000   33.00000   26         10         63         
19         62.00000   63.00000   17         14         71         
20         63.00000   69.00000   6          2          59         
21         45.00000   35.00000   15         7          61         
22         56.00000   37.00000   10         17         72         
