NAME: A-n33-k6_1 
DIMENSION: 33 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          34.00000   31.00000   0          0          999999999  
2          45.00000   55.00000   26         2          70         
3          70.00000   80.00000   17         1          74         
4          81.00000   70.00000   6          2          54         
5          85.00000   61.00000   15         1          54         
6          59.00000   55.00000   7          4          71         
7          45.00000   60.00000   5          5          69         
8          50.00000   64.00000   15         4          82         
9          80.00000   64.00000   16         1          76         
10         75.00000   90.00000   17         1          74         
11         25.00000   40.00000   1          5          55         
12         9.00000    66.00000   21         6          57         
13         1.00000    44.00000   66         4          56         
14         50.00000   54.00000   25         1          76         
15         35.00000   45.00000   16         5          84         
16         71.00000   84.00000   11         3          74         
17         1.00000    9.00000    7          2          55         
18         25.00000   54.00000   17         5          77         
19         45.00000   59.00000   17         1          53         
20         45.00000   71.00000   22         1          53         
21         66.00000   84.00000   10         5          74         
22         11.00000   35.00000   25         4          63         
23         81.00000   46.00000   16         4          74         
24         85.00000   10.00000   7          5          78         
25         75.00000   20.00000   21         5          73         
26         15.00000   21.00000   11         5          78         
27         90.00000   45.00000   21         2          58         
28         15.00000   0.00000    11         5          78         
29         31.00000   26.00000   21         4          84         
30         10.00000   95.00000   22         3          80         
31         6.00000    6.00000    25         1          52         
32         51.00000   5.00000    2          5          66         
33         26.00000   36.00000   22         3          64         
