NAME: E-n76-k7_5 
DIMENSION: 76 
CAPACITY: 220 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         14         98         
3          36.00000   26.00000   26         18         105        
4          21.00000   45.00000   11         12         71         
5          45.00000   35.00000   30         2          60         
6          55.00000   20.00000   21         1          94         
7          33.00000   34.00000   19         6          82         
8          50.00000   50.00000   15         24         98         
9          55.00000   45.00000   16         9          88         
10         26.00000   59.00000   29         13         93         
11         40.00000   66.00000   26         11         90         
12         55.00000   65.00000   37         8          80         
13         35.00000   51.00000   16         16         77         
14         62.00000   35.00000   12         4          64         
15         62.00000   57.00000   31         15         74         
16         62.00000   24.00000   8          4          68         
17         21.00000   36.00000   19         19         104        
18         33.00000   44.00000   20         20         109        
19         9.00000    56.00000   13         19         102        
20         62.00000   48.00000   15         14         82         
21         66.00000   14.00000   22         21         82         
22         44.00000   13.00000   28         4          68         
23         26.00000   13.00000   12         15         83         
24         11.00000   28.00000   6          8          102        
25         7.00000    43.00000   27         15         85         
26         17.00000   64.00000   14         6          88         
27         41.00000   46.00000   18         20         85         
28         55.00000   34.00000   17         12         104        
29         35.00000   16.00000   29         11         107        
30         52.00000   26.00000   13         14         75         
31         43.00000   26.00000   22         10         88         
32         31.00000   76.00000   25         14         95         
33         22.00000   53.00000   28         3          68         
34         26.00000   29.00000   27         20         88         
35         50.00000   40.00000   19         4          67         
36         55.00000   50.00000   10         14         94         
37         54.00000   10.00000   12         12         73         
38         60.00000   15.00000   14         3          93         
39         47.00000   66.00000   24         17         113        
40         30.00000   60.00000   16         19         101        
41         30.00000   50.00000   33         19         97         
42         12.00000   17.00000   15         24         101        
43         15.00000   14.00000   11         3          75         
44         16.00000   19.00000   18         1          67         
45         21.00000   48.00000   17         15         75         
46         50.00000   30.00000   21         8          87         
47         51.00000   42.00000   27         6          65         
48         50.00000   15.00000   19         5          77         
49         48.00000   21.00000   20         16         106        
50         12.00000   38.00000   5          7          66         
51         15.00000   56.00000   22         19         87         
52         29.00000   39.00000   12         11         101        
53         54.00000   38.00000   19         2          86         
54         55.00000   57.00000   22         5          87         
55         67.00000   41.00000   16         17         79         
56         10.00000   70.00000   7          23         113        
57         6.00000    25.00000   26         23         107        
58         65.00000   27.00000   14         6          76         
59         40.00000   60.00000   21         11         91         
60         70.00000   64.00000   24         16         108        
61         64.00000   4.00000    13         17         77         
62         36.00000   6.00000    15         5          70         
63         30.00000   20.00000   18         3          91         
64         20.00000   30.00000   11         7          76         
65         15.00000   5.00000    28         18         91         
66         50.00000   70.00000   9          16         77         
67         57.00000   72.00000   37         21         100        
68         45.00000   42.00000   30         17         114        
69         38.00000   33.00000   10         4          93         
70         50.00000   4.00000    8          19         114        
71         66.00000   8.00000    11         22         93         
72         59.00000   5.00000    3          18         89         
73         35.00000   60.00000   1          15         104        
74         27.00000   24.00000   6          13         79         
75         40.00000   20.00000   10         20         115        
76         40.00000   37.00000   20         9          100        
