NAME: M-n101-k10_3 
DIMENSION: 101 
CAPACITY: 200 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   50.00000   0          0          999999999  
2          45.00000   68.00000   10         8          71         
3          45.00000   70.00000   30         3          61         
4          42.00000   66.00000   10         9          63         
5          42.00000   68.00000   10         3          60         
6          42.00000   65.00000   10         10         50         
7          40.00000   69.00000   20         10         64         
8          40.00000   66.00000   20         7          47         
9          38.00000   68.00000   20         9          58         
10         38.00000   70.00000   10         12         58         
11         35.00000   66.00000   10         5          49         
12         35.00000   69.00000   10         5          48         
13         25.00000   85.00000   20         8          70         
14         22.00000   75.00000   30         1          65         
15         22.00000   85.00000   10         1          51         
16         20.00000   80.00000   40         6          65         
17         20.00000   85.00000   40         6          54         
18         18.00000   75.00000   20         1          42         
19         15.00000   75.00000   20         2          48         
20         15.00000   80.00000   10         10         54         
21         30.00000   50.00000   10         10         68         
22         30.00000   52.00000   20         12         61         
23         28.00000   52.00000   20         8          60         
24         28.00000   55.00000   10         5          66         
25         25.00000   50.00000   10         6          51         
26         25.00000   52.00000   40         3          50         
27         25.00000   55.00000   10         1          63         
28         23.00000   52.00000   10         11         63         
29         23.00000   55.00000   20         3          52         
30         20.00000   50.00000   10         7          49         
31         20.00000   55.00000   10         8          64         
32         10.00000   35.00000   20         8          58         
33         10.00000   40.00000   30         8          56         
34         8.00000    40.00000   40         8          63         
35         8.00000    45.00000   20         2          43         
36         5.00000    35.00000   10         7          56         
37         5.00000    45.00000   10         9          59         
38         2.00000    40.00000   20         3          56         
39         0.00000    40.00000   30         5          63         
40         0.00000    45.00000   20         11         68         
41         35.00000   30.00000   10         4          55         
42         35.00000   32.00000   10         11         64         
43         33.00000   32.00000   20         3          44         
44         33.00000   35.00000   10         1          53         
45         32.00000   30.00000   10         2          50         
46         30.00000   30.00000   10         3          61         
47         30.00000   32.00000   30         2          60         
48         30.00000   35.00000   10         10         71         
49         28.00000   30.00000   10         10         72         
50         28.00000   35.00000   10         4          58         
51         26.00000   32.00000   10         7          67         
52         25.00000   30.00000   10         9          71         
53         25.00000   35.00000   10         4          56         
54         44.00000   5.00000    20         10         72         
55         42.00000   10.00000   40         3          62         
56         42.00000   15.00000   10         8          55         
57         40.00000   5.00000    30         1          60         
58         40.00000   15.00000   40         1          41         
59         38.00000   5.00000    30         1          54         
60         38.00000   15.00000   10         11         50         
61         35.00000   5.00000    20         7          56         
62         50.00000   30.00000   10         3          62         
63         50.00000   35.00000   20         12         71         
64         50.00000   40.00000   50         10         58         
65         48.00000   30.00000   10         6          51         
66         48.00000   40.00000   10         8          58         
67         47.00000   35.00000   10         4          56         
68         47.00000   40.00000   10         2          65         
69         45.00000   30.00000   10         8          71         
70         45.00000   35.00000   10         8          52         
71         95.00000   30.00000   30         8          64         
72         95.00000   35.00000   20         2          40         
73         53.00000   30.00000   10         5          67         
74         92.00000   30.00000   10         1          60         
75         53.00000   35.00000   50         5          48         
76         45.00000   65.00000   20         5          62         
77         90.00000   35.00000   10         12         69         
78         88.00000   30.00000   10         6          51         
79         88.00000   35.00000   20         1          40         
80         87.00000   30.00000   10         6          52         
81         85.00000   25.00000   10         2          46         
82         85.00000   35.00000   30         10         54         
83         75.00000   55.00000   20         4          44         
84         72.00000   55.00000   10         8          70         
85         70.00000   58.00000   20         11         50         
86         68.00000   60.00000   30         6          61         
87         66.00000   55.00000   10         11         65         
88         65.00000   55.00000   20         8          67         
89         65.00000   60.00000   30         7          58         
90         63.00000   58.00000   10         4          63         
91         60.00000   55.00000   10         12         69         
92         60.00000   60.00000   10         1          53         
93         67.00000   85.00000   20         9          48         
94         65.00000   85.00000   40         6          66         
95         65.00000   82.00000   10         12         64         
96         62.00000   80.00000   30         7          64         
97         60.00000   80.00000   10         5          48         
98         60.00000   85.00000   30         12         52         
99         58.00000   75.00000   20         5          49         
100        55.00000   80.00000   10         5          45         
101        55.00000   85.00000   20         10         58         
