NAME: M-n121-k7_4 
DIMENSION: 121 
CAPACITY: 200 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          10.00000   45.00000   0          0          999999999  
2          25.00000   1.00000    25         20         81         
3          25.00000   3.00000    7          28         86         
4          31.00000   5.00000    13         26         101        
5          32.00000   5.00000    6          25         97         
6          31.00000   7.00000    14         7          60         
7          32.00000   9.00000    5          15         80         
8          34.00000   9.00000    11         14         75         
9          46.00000   9.00000    19         16         73         
10         35.00000   7.00000    5          23         99         
11         34.00000   6.00000    15         14         93         
12         35.00000   5.00000    15         18         72         
13         47.00000   6.00000    17         23         94         
14         40.00000   5.00000    13         6          74         
15         39.00000   3.00000    12         6          88         
16         36.00000   3.00000    18         23         105        
17         73.00000   6.00000    13         27         89         
18         73.00000   8.00000    18         18         88         
19         24.00000   36.00000   12         11         98         
20         76.00000   6.00000    17         15         67         
21         76.00000   10.00000   4          12         78         
22         76.00000   13.00000   7          3          66         
23         78.00000   3.00000    12         6          62         
24         78.00000   9.00000    13         11         69         
25         79.00000   3.00000    8          15         71         
26         79.00000   5.00000    16         28         115        
27         79.00000   11.00000   15         29         97         
28         82.00000   3.00000    6          3          56         
29         82.00000   7.00000    5          14         85         
30         90.00000   15.00000   9          13         70         
31         84.00000   3.00000    11         9          65         
32         84.00000   5.00000    10         30         106        
33         84.00000   9.00000    3          24         85         
34         85.00000   1.00000    7          18         77         
35         87.00000   5.00000    2          16         93         
36         85.00000   8.00000    4          22         87         
37         87.00000   7.00000    4          18         89         
38         86.00000   41.00000   18         8          68         
39         86.00000   44.00000   14         28         88         
40         86.00000   46.00000   12         26         83         
41         85.00000   55.00000   17         18         85         
42         89.00000   43.00000   20         3          76         
43         89.00000   46.00000   14         11         81         
44         89.00000   52.00000   16         22         104        
45         92.00000   42.00000   10         30         116        
46         92.00000   52.00000   9          6          62         
47         94.00000   42.00000   11         9          84         
48         94.00000   44.00000   7          30         106        
49         94.00000   48.00000   13         23         93         
50         96.00000   42.00000   5          5          81         
51         99.00000   46.00000   4          23         81         
52         99.00000   50.00000   21         11         87         
53         83.00000   80.00000   13         27         113        
54         83.00000   83.00000   11         12         90         
55         85.00000   81.00000   12         5          83         
56         85.00000   85.00000   14         10         91         
57         85.00000   89.00000   10         20         73         
58         87.00000   80.00000   8          14         95         
59         87.00000   86.00000   16         6          85         
60         90.00000   77.00000   19         9          83         
61         90.00000   88.00000   5          20         101        
62         93.00000   82.00000   17         8          94         
63         93.00000   84.00000   7          15         83         
64         93.00000   89.00000   16         1          56         
65         94.00000   86.00000   14         2          79         
66         95.00000   80.00000   17         21         79         
67         99.00000   89.00000   13         20         96         
68         37.00000   83.00000   17         21         92         
69         50.00000   80.00000   13         17         99         
70         35.00000   85.00000   14         20         92         
71         35.00000   87.00000   16         8          88         
72         44.00000   86.00000   7          8          74         
73         46.00000   89.00000   13         6          62         
74         46.00000   83.00000   9          24         106        
75         46.00000   87.00000   11         15         82         
76         46.00000   89.00000   35         29         104        
77         48.00000   83.00000   5          27         94         
78         50.00000   85.00000   28         19         77         
79         50.00000   88.00000   7          1          55         
80         54.00000   86.00000   3          9          71         
81         54.00000   90.00000   10         22         97         
82         10.00000   35.00000   7          25         84         
83         10.00000   40.00000   12         15         96         
84         18.00000   30.00000   11         2          76         
85         17.00000   35.00000   10         2          74         
86         16.00000   38.00000   8          3          72         
87         14.00000   40.00000   11         24         98         
88         15.00000   42.00000   21         25         91         
89         11.00000   42.00000   4          24         77         
90         18.00000   40.00000   15         29         82         
91         21.00000   39.00000   16         26         80         
92         20.00000   40.00000   4          3          63         
93         18.00000   41.00000   16         25         84         
94         20.00000   44.00000   7          2          86         
95         22.00000   44.00000   10         8          73         
96         16.00000   45.00000   9          5          78         
97         20.00000   45.00000   11         14         98         
98         25.00000   45.00000   17         17         81         
99         30.00000   55.00000   12         26         86         
100        20.00000   50.00000   11         23         88         
101        22.00000   51.00000   7          28         95         
102        18.00000   49.00000   9          26         108        
103        16.00000   48.00000   11         27         97         
104        20.00000   55.00000   12         4          76         
105        18.00000   53.00000   7          14         72         
106        14.00000   50.00000   8          17         101        
107        15.00000   51.00000   6          29         94         
108        16.00000   54.00000   5          13         82         
109        28.00000   33.00000   12         24         78         
110        33.00000   38.00000   13         29         82         
111        30.00000   50.00000   7          16         83         
112        13.00000   40.00000   7          3          63         
113        15.00000   36.00000   8          29         94         
114        18.00000   31.00000   11         20         87         
115        25.00000   37.00000   13         7          74         
116        30.00000   46.00000   11         24         102        
117        25.00000   52.00000   10         13         75         
118        16.00000   33.00000   7          7          89         
119        25.00000   35.00000   4          30         100        
120        5.00000    40.00000   20         21         87         
121        5.00000    50.00000   13         26         96         
