NAME: B-n39-k5_5 
DIMENSION: 39 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          37.00000   21.00000   0          0          999999999  
2          77.00000   57.00000   14         16         49         
3          97.00000   79.00000   16         8          52         
4          39.00000   33.00000   18         23         56         
5          45.00000   47.00000   20         6          54         
6          85.00000   23.00000   1          12         57         
7          7.00000    1.00000    12         11         48         
8          16.00000   6.00000    13         23         66         
9          21.00000   13.00000   18         19         58         
10         21.00000   7.00000    9          6          51         
11         12.00000   6.00000    15         9          45         
12         92.00000   24.00000   8          4          35         
13         92.00000   32.00000   10         19         60         
14         10.00000   8.00000    7          16         63         
15         19.00000   15.00000   18         5          38         
16         86.00000   24.00000   14         4          41         
17         106.00000  84.00000   1          13         57         
18         48.00000   48.00000   15         25         55         
19         8.00000    2.00000    7          15         62         
20         14.00000   2.00000    25         1          45         
21         14.00000   2.00000    2          2          42         
22         98.00000   82.00000   3          22         55         
23         106.00000  80.00000   4          13         52         
24         98.00000   86.00000   16         11         50         
25         98.00000   82.00000   15         22         70         
26         80.00000   62.00000   23         10         56         
27         82.00000   62.00000   11         15         63         
28         52.00000   52.00000   21         20         62         
29         42.00000   42.00000   10         24         61         
30         25.00000   11.00000   12         9          56         
31         104.00000  86.00000   9          18         56         
32         44.00000   38.00000   7          27         61         
33         78.00000   64.00000   8          3          40         
34         98.00000   80.00000   4          16         59         
35         16.00000   4.00000    23         12         52         
36         46.00000   48.00000   8          9          53         
37         44.00000   42.00000   6          8          56         
38         100.00000  82.00000   2          21         69         
39         52.00000   54.00000   15         27         66         
