NAME: B-n39-k5_1 
DIMENSION: 39 
CAPACITY: 100 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          37.00000   21.00000   0          0          999999999  
2          77.00000   57.00000   14         3          49         
3          97.00000   79.00000   16         4          35         
4          39.00000   33.00000   18         5          47         
5          45.00000   47.00000   20         3          42         
6          85.00000   23.00000   1          2          35         
7          7.00000    1.00000    12         3          43         
8          16.00000   6.00000    13         3          34         
9          21.00000   13.00000   18         5          47         
10         21.00000   7.00000    9          4          45         
11         12.00000   6.00000    15         4          34         
12         92.00000   24.00000   8          4          34         
13         92.00000   32.00000   10         2          34         
14         10.00000   8.00000    7          3          32         
15         19.00000   15.00000   18         3          41         
16         86.00000   24.00000   14         1          46         
17         106.00000  84.00000   1          3          44         
18         48.00000   48.00000   15         4          43         
19         8.00000    2.00000    7          3          49         
20         14.00000   2.00000    25         5          36         
21         14.00000   2.00000    2          4          51         
22         98.00000   82.00000   3          2          33         
23         106.00000  80.00000   4          3          42         
24         98.00000   86.00000   16         2          34         
25         98.00000   82.00000   15         4          44         
26         80.00000   62.00000   23         4          33         
27         82.00000   62.00000   11         3          47         
28         52.00000   52.00000   21         4          50         
29         42.00000   42.00000   10         5          52         
30         25.00000   11.00000   12         4          52         
31         104.00000  86.00000   9          4          43         
32         44.00000   38.00000   7          1          35         
33         78.00000   64.00000   8          2          33         
34         98.00000   80.00000   4          3          42         
35         16.00000   4.00000    23         3          43         
36         46.00000   48.00000   8          1          45         
37         44.00000   42.00000   6          2          33         
38         100.00000  82.00000   2          5          47         
39         52.00000   54.00000   15         1          40         
