NAME: F-n135-k7_1 
DIMENSION: 135 
CAPACITY: 2210 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          -6.00000   15.00000   0          0          999999999  
2          3.20000    5.10000    30         2          151        
3          24.60000   8.30000    226        2          109        
4          23.30000   1.30000    37         7          137        
5          27.80000   8.30000    24         2          113        
6          29.00000   8.00000    36         3          100        
7          31.00000   8.00000    1          1          99         
8          33.50000   10.50000   31         1          150        
9          30.00000   10.50000   24         4          130        
10         29.00000   10.00000   30         7          107        
11         26.50000   11.70000   24         5          122        
12         28.30000   14.30000   24         3          142        
13         27.00000   14.30000   32         7          116        
14         23.50000   19.00000   24         3          137        
15         26.00000   20.00000   24         4          140        
16         25.00000   20.00000   19         6          134        
17         20.50000   19.00000   24         8          147        
18         -20.00000  13.00000   18         3          132        
19         -21.00000  14.00000   36         8          133        
20         -30.00000  30.00000   115        4          120        
21         -5.00000   30.00000   24         7          156        
22         1.30000    17.80000   24         7          118        
23         1.80000    13.80000   61         1          133        
24         1.80000    13.10000   71         1          101        
25         2.00000    13.60000   36         6          129        
26         4.80000    17.00000   18         4          109        
27         7.00000    15.00000   30         3          115        
28         9.80000    16.60000   31         4          150        
29         11.40000   14.50000   36         4          125        
30         14.40000   11.30000   18         8          100        
31         11.00000   12.00000   1004       7          134        
32         9.30000    10.70000   18         5          125        
33         0.60000    2.80000    34         1          132        
34         -30.00000  -10.00000  504        2          133        
35         2.00000    0.00000    18         5          136        
36         14.50000   1.00000    39         3          103        
37         15.00000   1.80000    24         6          120        
38         17.20000   2.40000    37         8          108        
39         17.20000   4.20000    24         1          96         
40         18.20000   4.40000    99         2          144        
41         20.30000   2.10000    24         7          118        
42         22.80000   3.10000    24         5          145        
43         23.00000   4.00000    36         1          116        
44         20.80000   4.00000    30         7          103        
45         20.80000   4.00000    25         5          129        
46         18.50000   6.40000    24         4          152        
47         -14.00000  16.00000   122        6          109        
48         -0.50000   6.90000    196        6          141        
49         3.20000    2.80000    229        7          149        
50         5.60000    1.80000    83         8          105        
51         8.70000    2.80000    18         3          122        
52         9.00000    3.30000    24         8          148        
53         9.00000    3.50000    306        1          96         
54         11.20000   3.30000    18         8          126        
55         10.80000   4.70000    20         4          116        
56         11.50000   4.60000    18         2          109        
57         12.30000   4.70000    24         7          157        
58         12.30000   5.50000    22         5          103        
59         11.20000   6.90000    24         8          141        
60         6.50000    9.70000    18         1          142        
61         5.80000    8.50000    18         7          103        
62         7.20000    6.00000    24         3          126        
63         7.20000    4.00000    24         4          95         
64         -4.00000   -4.00000   30         3          124        
65         -3.00000   1.20000    24         3          134        
66         -40.00000  49.00000   40         4          147        
67         -15.00000  10.00000   166        6          133        
68         -11.00000  -10.00000  254        2          148        
69         -25.00000  -20.00000  187        2          100        
70         -25.00000  -35.00000  94         4          109        
71         -24.00000  -35.00000  17         3          96         
72         -18.00000  10.00000   285        3          144        
73         -2.00000   10.00000   24         4          135        
74         -4.00000   8.00000    24         8          160        
75         -3.00000   5.00000    205        3          111        
76         2.10000    6.20000    23         8          153        
77         -1.70000   3.00000    28         8          122        
78         -3.00000   2.00000    51         1          121        
79         -7.00000   0.00000    49         1          123        
80         -3.00000   -6.00000   19         1          101        
81         -30.00000  -11.00000  262        8          122        
82         -62.00000  -10.00000  120        2          124        
83         -8.00000   30.00000   266        6          142        
84         1.00000    60.00000   704        3          123        
85         10.00000   52.00000   38         7          139        
86         10.00000   52.00000   18         4          104        
87         10.00000   51.00000   30         2          95         
88         16.00000   29.00000   25         5          151        
89         26.00000   21.00000   12         2          115        
90         16.00000   21.00000   18         8          156        
91         15.50000   19.20000   25         4          98         
92         0.00000    16.50000   35         1          122        
93         17.20000   14.30000   18         6          134        
94         16.50000   7.80000    12         3          130        
95         16.90000   7.70000    20         1          96         
96         18.00000   2.00000    1126       2          120        
97         16.20000   4.00000    9          1          124        
98         15.00000   4.00000    36         8          112        
99         15.00000   3.00000    12         2          149        
100        14.80000   2.40000    31         7          152        
101        14.50000   3.00000    96         5          100        
102        13.00000   2.60000    27         2          152        
103        11.80000   3.00000    54         6          122        
104        12.00000   4.00000    137        4          129        
105        12.80000   3.60000    12         8          121        
106        13.40000   5.50000    58         1          113        
107        -150.00000 8.00000    206        5          123        
108        -152.00000 1.00000    178        8          127        
109        -152.00000 0.00000    486        5          144        
110        -142.00000 -31.00000  36         3          112        
111        -78.00000  -19.00000  261        3          141        
112        -78.00000  -18.00000  135        7          107        
113        -78.00000  -17.00000  135        5          138        
114        -80.00000  -14.00000  373        6          144        
115        -118.00000 22.00000   535        1          96         
116        -107.00000 30.00000   42         5          144        
117        -85.00000  14.00000   9          8          120        
118        -78.00000  15.00000   110        2          103        
119        -15.00000  16.00000   36         6          131        
120        -62.00000  32.00000   18         2          141        
121        -120.00000 -20.00000  726        3          94         
122        -90.00000  -22.00000  187        5          152        
123        -79.00000  -19.00000  23         5          156        
124        -79.00000  -18.50000  134        3          142        
125        -79.00000  -18.00000  47         7          102        
126        -78.00000  -17.50000  51         2          138        
127        -79.00000  -17.00000  43         8          122        
128        -80.00000  -17.00000  79         1          118        
129        -80.00000  -16.00000  112        2          94         
130        -80.00000  -15.00000  91         6          119        
131        -48.00000  37.00000   232        4          112        
132        -85.00000  15.00000   483        4          131        
133        -62.00000  -9.00000   828        8          148        
134        -15.00000  -4.00000   11         5          122        
135        -1.00000   3.20000    12         4          129        
