NAME: M-n151-k12_5 
DIMENSION: 151 
CAPACITY: 200 
VEHICLES: 12 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         8          84         
3          35.00000   17.00000   7          4          68         
4          55.00000   45.00000   13         19         105        
5          55.00000   20.00000   19         20         76         
6          15.00000   30.00000   26         19         87         
7          25.00000   30.00000   3          10         67         
8          20.00000   50.00000   5          10         80         
9          10.00000   43.00000   9          3          88         
10         55.00000   60.00000   16         4          67         
11         30.00000   60.00000   16         2          55         
12         20.00000   65.00000   12         12         69         
13         50.00000   35.00000   19         20         90         
14         30.00000   25.00000   23         16         68         
15         15.00000   10.00000   20         5          73         
16         30.00000   5.00000    8          16         84         
17         10.00000   20.00000   19         3          58         
18         5.00000    30.00000   2          1          85         
19         20.00000   40.00000   12         8          69         
20         15.00000   60.00000   17         3          83         
21         45.00000   65.00000   9          14         70         
22         45.00000   20.00000   11         7          72         
23         45.00000   10.00000   18         19         78         
24         55.00000   5.00000    29         9          62         
25         65.00000   35.00000   3          20         94         
26         65.00000   20.00000   6          1          58         
27         45.00000   30.00000   17         21         89         
28         35.00000   40.00000   16         8          76         
29         41.00000   37.00000   16         20         93         
30         64.00000   42.00000   9          9          92         
31         40.00000   60.00000   21         3          86         
32         31.00000   52.00000   27         16         95         
33         35.00000   69.00000   23         21         92         
34         53.00000   52.00000   11         14         81         
35         65.00000   55.00000   14         2          75         
36         63.00000   65.00000   8          9          80         
37         2.00000    60.00000   5          3          74         
38         20.00000   20.00000   8          5          74         
39         5.00000    5.00000    16         9          76         
40         60.00000   12.00000   31         9          66         
41         40.00000   25.00000   9          19         80         
42         42.00000   7.00000    5          7          69         
43         24.00000   12.00000   5          13         75         
44         23.00000   3.00000    7          9          90         
45         11.00000   14.00000   18         4          82         
46         6.00000    38.00000   16         12         79         
47         2.00000    48.00000   1          13         77         
48         8.00000    56.00000   27         14         73         
49         13.00000   52.00000   36         16         68         
50         6.00000    68.00000   30         20         89         
51         47.00000   47.00000   13         11         71         
52         49.00000   58.00000   10         12         81         
53         27.00000   43.00000   9          4          80         
54         37.00000   31.00000   14         12         94         
55         57.00000   29.00000   18         13         96         
56         63.00000   23.00000   2          10         66         
57         53.00000   12.00000   6          21         83         
58         32.00000   12.00000   7          2          59         
59         36.00000   26.00000   18         3          62         
60         21.00000   24.00000   28         14         84         
61         17.00000   34.00000   3          8          72         
62         12.00000   24.00000   13         6          86         
63         24.00000   58.00000   19         14         94         
64         27.00000   69.00000   10         7          67         
65         15.00000   77.00000   9          2          65         
66         62.00000   77.00000   20         6          82         
67         49.00000   73.00000   25         2          67         
68         67.00000   5.00000    25         11         75         
