NAME: B-n57-k7_3 
DIMENSION: 57 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          11.00000   83.00000   0          0          999999999  
2          37.00000   61.00000   2          6          62         
3          77.00000   81.00000   1          18         60         
4          35.00000   21.00000   3          19         69         
5          1.00000    93.00000   9          9          44         
6          21.00000   39.00000   13         1          47         
7          63.00000   7.00000    21         22         64         
8          97.00000   95.00000   6          20         62         
9          3.00000    7.00000    22         13         70         
10         5.00000    3.00000    10         18         70         
11         36.00000   22.00000   23         20         62         
12         64.00000   10.00000   2          9          58         
13         6.00000    8.00000    15         23         67         
14         24.00000   40.00000   10         15         63         
15         86.00000   82.00000   23         8          65         
16         68.00000   14.00000   8          7          56         
17         28.00000   46.00000   5          23         61         
18         10.00000   8.00000    14         10         64         
19         8.00000    14.00000   6          4          55         
20         10.00000   10.00000   15         24         61         
21         104.00000  104.00000  18         17         55         
22         38.00000   24.00000   15         25         66         
23         80.00000   82.00000   10         5          49         
24         22.00000   46.00000   17         21         68         
25         26.00000   40.00000   1          13         54         
26         4.00000    10.00000   1          15         69         
27         10.00000   12.00000   18         2          55         
28         26.00000   44.00000   7          15         56         
29         4.00000    10.00000   12         16         65         
30         4.00000    98.00000   9          13         50         
31         78.00000   82.00000   26         2          52         
32         64.00000   8.00000    60         13         56         
33         98.00000   98.00000   12         2          52         
34         24.00000   40.00000   17         22         63         
35         10.00000   8.00000    9          15         65         
36         8.00000    96.00000   7          18         62         
37         8.00000    8.00000    13         17         61         
38         84.00000   90.00000   24         16         55         
39         8.00000    8.00000    10         24         75         
40         86.00000   86.00000   17         5          58         
41         6.00000    94.00000   24         12         68         
42         10.00000   10.00000   25         22         68         
43         80.00000   82.00000   1          13         52         
44         102.00000  96.00000   20         20         68         
45         36.00000   26.00000   14         5          44         
46         44.00000   28.00000   6          18         62         
47         22.00000   46.00000   9          23         77         
48         100.00000  100.00000  11         5          49         
49         28.00000   42.00000   2          11         67         
50         30.00000   40.00000   11         2          45         
51         78.00000   84.00000   17         6          57         
52         10.00000   4.00000    3          17         65         
53         78.00000   84.00000   1          22         59         
54         6.00000    8.00000    8          9          53         
55         10.00000   94.00000   12         1          57         
56         40.00000   66.00000   9          23         59         
57         10.00000   16.00000   13         12         55         
