NAME: P-n76-k4_1 
DIMENSION: 76 
CAPACITY: 350 
VEHICLES: 4 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         2          130        
3          36.00000   26.00000   26         6          158        
4          21.00000   45.00000   11         2          117        
5          45.00000   35.00000   30         6          119        
6          55.00000   20.00000   21         1          151        
7          33.00000   34.00000   19         7          150        
8          50.00000   50.00000   15         5          124        
9          55.00000   45.00000   16         2          152        
10         26.00000   59.00000   29         7          128        
11         40.00000   66.00000   26         1          125        
12         55.00000   65.00000   37         6          127        
13         35.00000   51.00000   16         7          130        
14         62.00000   35.00000   12         5          143        
15         62.00000   57.00000   31         6          106        
16         62.00000   24.00000   8          4          144        
17         21.00000   36.00000   19         6          108        
18         33.00000   44.00000   20         1          127        
19         9.00000    56.00000   13         2          113        
20         62.00000   48.00000   15         1          133        
21         66.00000   14.00000   22         2          111        
22         44.00000   13.00000   28         7          161        
23         26.00000   13.00000   12         6          104        
24         11.00000   28.00000   6          1          107        
25         7.00000    43.00000   27         5          139        
26         17.00000   64.00000   14         1          114        
27         41.00000   46.00000   18         2          105        
28         55.00000   34.00000   17         2          108        
29         35.00000   16.00000   29         5          159        
30         52.00000   26.00000   13         6          119        
31         43.00000   26.00000   22         6          115        
32         31.00000   76.00000   25         4          140        
33         22.00000   53.00000   28         6          101        
34         26.00000   29.00000   27         2          101        
35         50.00000   40.00000   19         7          121        
36         55.00000   50.00000   10         7          115        
37         54.00000   10.00000   12         1          139        
38         60.00000   15.00000   14         3          141        
39         47.00000   66.00000   24         2          150        
40         30.00000   60.00000   16         2          131        
41         30.00000   50.00000   33         6          136        
42         12.00000   17.00000   15         3          131        
43         15.00000   14.00000   11         2          150        
44         16.00000   19.00000   18         2          124        
45         21.00000   48.00000   17         7          125        
46         50.00000   30.00000   21         7          139        
47         51.00000   42.00000   27         4          117        
48         50.00000   15.00000   19         1          102        
49         48.00000   21.00000   20         3          121        
50         12.00000   38.00000   5          1          109        
51         15.00000   56.00000   22         7          142        
52         29.00000   39.00000   12         2          145        
53         54.00000   38.00000   19         7          128        
54         55.00000   57.00000   22         7          140        
55         67.00000   41.00000   16         6          118        
56         10.00000   70.00000   7          7          131        
57         6.00000    25.00000   26         1          115        
58         65.00000   27.00000   14         7          153        
59         40.00000   60.00000   21         1          142        
60         70.00000   64.00000   24         2          105        
61         64.00000   4.00000    13         4          103        
62         36.00000   6.00000    15         7          135        
63         30.00000   20.00000   18         4          145        
64         20.00000   30.00000   11         2          149        
65         15.00000   5.00000    28         1          141        
66         50.00000   70.00000   9          2          152        
67         57.00000   72.00000   37         2          107        
68         45.00000   42.00000   30         4          111        
69         38.00000   33.00000   10         3          153        
70         50.00000   4.00000    8          3          126        
71         66.00000   8.00000    11         5          111        
72         59.00000   5.00000    3          4          144        
73         35.00000   60.00000   1          1          151        
74         27.00000   24.00000   6          1          145        
75         40.00000   20.00000   10         3          150        
76         40.00000   37.00000   20         7          135        
