NAME: B-n57-k9_4 
DIMENSION: 57 
CAPACITY: 100 
VEHICLES: 9 
No         x_pos      y_pos      demand     release    due        
1          19.00000   1.00000    0          0          999999999  
2          83.00000   61.00000   18         9          44         
3          59.00000   95.00000   16         33         72         
4          73.00000   25.00000   23         8          46         
5          51.00000   53.00000   20         18         58         
6          23.00000   49.00000   18         33         64         
7          63.00000   19.00000   19         7          38         
8          51.00000   81.00000   2          17         56         
9          1.00000    89.00000   4          23         53         
10         97.00000   41.00000   10         22         63         
11         74.00000   30.00000   2          24         53         
12         60.00000   88.00000   26         10         53         
13         58.00000   54.00000   21         16         55         
14         63.00000   95.00000   10         29         58         
15         65.00000   89.00000   8          34         75         
16         6.00000    94.00000   20         17         60         
17         61.00000   97.00000   21         12         48         
18         75.00000   31.00000   4          16         49         
19         106.00000  48.00000   5          12         46         
20         69.00000   93.00000   15         10         49         
21         56.00000   84.00000   18         5          36         
22         26.00000   54.00000   2          6          33         
23         66.00000   24.00000   21         18         61         
24         60.00000   98.00000   20         4          48         
25         92.00000   66.00000   23         34         74         
26         8.00000    92.00000   13         6          50         
27         64.00000   102.00000  22         6          41         
28         104.00000  48.00000   17         26         55         
29         104.00000  42.00000   11         25         60         
30         30.00000   52.00000   7          13         52         
31         52.00000   54.00000   13         4          42         
32         77.00000   33.00000   13         1          43         
33         68.00000   20.00000   16         14         54         
34         56.00000   62.00000   14         29         66         
35         65.00000   91.00000   25         17         48         
36         54.00000   60.00000   18         4          36         
37         26.00000   52.00000   2          30         71         
38         52.00000   90.00000   19         24         57         
39         56.00000   56.00000   6          17         45         
40         66.00000   102.00000  19         20         62         
41         72.00000   24.00000   9          19         53         
42         28.00000   56.00000   24         23         52         
43         58.00000   82.00000   2          24         50         
44         84.00000   66.00000   13         7          45         
45         63.00000   93.00000   17         29         62         
46         88.00000   64.00000   20         8          41         
47         74.00000   28.00000   24         15         49         
48         26.00000   50.00000   8          9          44         
49         58.00000   58.00000   15         10         42         
50         52.00000   56.00000   7          1          36         
51         76.00000   26.00000   7          34         60         
52         8.00000    92.00000   4          19         48         
53         90.00000   68.00000   22         17         49         
54         32.00000   50.00000   11         19         58         
55         84.00000   66.00000   10         13         50         
56         78.00000   34.00000   25         12         51         
57         64.00000   24.00000   24         36         76         
