NAME: M-n200-k17_1 
DIMENSION: 200 
CAPACITY: 200 
VEHICLES: 17 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         2          71         
3          35.00000   17.00000   7          4          58         
4          55.00000   45.00000   13         1          59         
5          55.00000   20.00000   19         1          47         
6          15.00000   30.00000   26         4          62         
7          25.00000   30.00000   3          2          52         
8          20.00000   50.00000   5          1          47         
9          10.00000   43.00000   9          3          58         
10         55.00000   60.00000   16         2          56         
11         30.00000   60.00000   16         2          62         
12         20.00000   65.00000   12         3          69         
13         50.00000   35.00000   19         1          46         
14         30.00000   25.00000   23         4          68         
15         15.00000   10.00000   20         2          68         
16         30.00000   5.00000    8          3          72         
17         10.00000   20.00000   19         3          73         
18         5.00000    30.00000   2          4          49         
19         20.00000   40.00000   12         3          70         
20         15.00000   60.00000   17         2          49         
21         45.00000   65.00000   9          3          58         
22         45.00000   20.00000   11         1          65         
23         45.00000   10.00000   18         2          70         
24         55.00000   5.00000    29         3          49         
25         65.00000   35.00000   3          3          59         
26         65.00000   20.00000   6          1          44         
27         45.00000   30.00000   17         2          47         
28         35.00000   40.00000   16         4          67         
29         41.00000   37.00000   16         4          50         
30         64.00000   42.00000   9          1          52         
31         40.00000   60.00000   21         4          48         
32         31.00000   52.00000   27         4          47         
33         35.00000   69.00000   23         3          65         
34         53.00000   52.00000   11         4          73         
35         65.00000   55.00000   14         1          45         
36         63.00000   65.00000   8          3          48         
37         2.00000    60.00000   5          3          72         
38         20.00000   20.00000   8          1          69         
39         5.00000    5.00000    16         3          60         
40         60.00000   12.00000   31         3          50         
41         40.00000   25.00000   9          4          59         
42         42.00000   7.00000    5          4          59         
43         24.00000   12.00000   5          1          54         
44         23.00000   3.00000    7          3          69         
45         11.00000   14.00000   18         3          61         
46         6.00000    38.00000   16         4          61         
47         2.00000    48.00000   1          4          62         
48         8.00000    56.00000   27         3          53         
49         13.00000   52.00000   36         1          43         
50         6.00000    68.00000   30         3          59         
51         47.00000   47.00000   13         2          62         
52         49.00000   58.00000   10         2          67         
53         27.00000   43.00000   9          1          52         
54         37.00000   31.00000   14         4          53         
55         57.00000   29.00000   18         3          55         
56         63.00000   23.00000   2          3          56         
57         53.00000   12.00000   6          2          62         
58         32.00000   12.00000   7          1          66         
59         36.00000   26.00000   18         2          67         
60         21.00000   24.00000   28         2          50         
61         17.00000   34.00000   3          3          67         
62         12.00000   24.00000   13         4          54         
63         24.00000   58.00000   19         1          69         
64         27.00000   69.00000   10         3          54         
65         15.00000   77.00000   9          3          65         
66         62.00000   77.00000   20         1          48         
67         49.00000   73.00000   25         1          46         
68         67.00000   5.00000    25         3          68         
69         56.00000   39.00000   36         1          44         
70         37.00000   47.00000   6          2          53         
71         37.00000   56.00000   5          4          62         
72         57.00000   68.00000   15         2          68         
73         47.00000   16.00000   25         4          60         
74         44.00000   17.00000   9          3          71         
75         46.00000   13.00000   8          3          69         
76         49.00000   11.00000   18         4          72         
77         49.00000   42.00000   13         3          55         
78         53.00000   43.00000   14         2          63         
79         61.00000   52.00000   3          4          53         
80         57.00000   48.00000   23         3          54         
81         56.00000   37.00000   6          3          62         
82         55.00000   54.00000   26         4          73         
83         15.00000   47.00000   16         2          66         
84         14.00000   37.00000   11         4          48         
85         11.00000   31.00000   7          1          50         
86         16.00000   22.00000   41         2          60         
87         4.00000    18.00000   35         4          58         
88         28.00000   18.00000   26         3          53         
89         26.00000   52.00000   9          3          51         
90         26.00000   35.00000   15         1          51         
91         31.00000   67.00000   3          1          58         
92         15.00000   19.00000   1          1          71         
93         22.00000   22.00000   2          1          66         
94         18.00000   24.00000   22         2          70         
95         26.00000   27.00000   27         1          60         
96         25.00000   24.00000   20         2          69         
97         22.00000   27.00000   11         4          66         
98         25.00000   21.00000   12         2          58         
99         19.00000   21.00000   10         2          51         
100        20.00000   26.00000   9          1          67         
101        18.00000   18.00000   17         1          67         
102        37.00000   52.00000   7          3          69         
103        49.00000   49.00000   30         1          56         
104        52.00000   64.00000   16         1          59         
105        20.00000   26.00000   9          4          68         
106        40.00000   30.00000   21         2          50         
107        21.00000   47.00000   15         4          65         
108        17.00000   63.00000   19         1          61         
109        31.00000   62.00000   23         3          55         
110        52.00000   33.00000   11         4          69         
111        51.00000   21.00000   5          4          53         
112        42.00000   41.00000   19         1          48         
113        31.00000   32.00000   29         4          49         
114        5.00000    25.00000   23         2          72         
115        12.00000   42.00000   21         2          70         
116        36.00000   16.00000   10         3          62         
117        52.00000   41.00000   15         4          61         
118        27.00000   23.00000   3          4          73         
119        17.00000   33.00000   41         1          63         
120        13.00000   13.00000   9          2          64         
121        57.00000   58.00000   28         4          63         
122        62.00000   42.00000   8          3          65         
123        42.00000   57.00000   8          2          69         
124        16.00000   57.00000   16         2          72         
125        8.00000    52.00000   10         2          68         
126        7.00000    38.00000   28         4          60         
127        27.00000   68.00000   7          2          55         
128        30.00000   48.00000   15         2          55         
129        43.00000   67.00000   14         1          60         
