NAME: P-n40-k5_4 
DIMENSION: 40 
CAPACITY: 140 
VEHICLES: 5 
No         x_pos      y_pos      demand     release    due        
1          30.00000   40.00000   0          0          999999999  
2          37.00000   52.00000   7          3          53         
3          49.00000   49.00000   30         10         57         
4          52.00000   64.00000   16         7          50         
5          20.00000   26.00000   9          2          52         
6          40.00000   30.00000   21         3          52         
7          21.00000   47.00000   15         4          47         
8          17.00000   63.00000   19         13         64         
9          31.00000   62.00000   23         8          50         
10         52.00000   33.00000   11         13         68         
11         51.00000   21.00000   5          5          45         
12         42.00000   41.00000   19         1          55         
13         31.00000   32.00000   29         10         70         
14         5.00000    25.00000   23         6          52         
15         12.00000   42.00000   21         18         69         
16         36.00000   16.00000   10         17         71         
17         52.00000   41.00000   15         8          49         
18         27.00000   23.00000   3          1          53         
19         17.00000   33.00000   41         13         69         
20         13.00000   13.00000   9          16         61         
21         57.00000   58.00000   28         18         79         
22         62.00000   42.00000   8          2          67         
23         42.00000   57.00000   8          9          71         
24         16.00000   57.00000   16         11         64         
25         8.00000    52.00000   10         13         60         
26         7.00000    38.00000   28         13         72         
27         27.00000   68.00000   7          12         58         
28         30.00000   48.00000   15         14         78         
29         43.00000   67.00000   14         7          63         
30         58.00000   48.00000   6          11         66         
31         58.00000   27.00000   19         3          47         
32         37.00000   69.00000   11         2          44         
33         38.00000   46.00000   12         18         64         
34         46.00000   10.00000   23         6          68         
35         61.00000   33.00000   26         11         74         
36         62.00000   63.00000   17         18         76         
37         63.00000   69.00000   6          4          62         
38         32.00000   22.00000   9          4          49         
39         45.00000   35.00000   15         7          61         
40         59.00000   15.00000   14         17         78         
