NAME: E-n76-k8_4 
DIMENSION: 76 
CAPACITY: 180 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         6          65         
3          36.00000   26.00000   26         18         92         
4          21.00000   45.00000   11         18         71         
5          45.00000   35.00000   30         3          56         
6          55.00000   20.00000   21         14         84         
7          33.00000   34.00000   19         13         78         
8          50.00000   50.00000   15         13         87         
9          55.00000   45.00000   16         15         72         
10         26.00000   59.00000   29         3          57         
11         40.00000   66.00000   26         6          79         
12         55.00000   65.00000   37         9          81         
13         35.00000   51.00000   16         13         68         
14         62.00000   35.00000   12         16         68         
15         62.00000   57.00000   31         1          63         
16         62.00000   24.00000   8          5          70         
17         21.00000   36.00000   19         18         70         
18         33.00000   44.00000   20         16         83         
19         9.00000    56.00000   13         3          54         
20         62.00000   48.00000   15         12         85         
21         66.00000   14.00000   22         17         87         
22         44.00000   13.00000   28         10         72         
23         26.00000   13.00000   12         6          58         
24         11.00000   28.00000   6          11         67         
25         7.00000    43.00000   27         12         82         
26         17.00000   64.00000   14         9          89         
27         41.00000   46.00000   18         18         74         
28         55.00000   34.00000   17         17         72         
29         35.00000   16.00000   29         4          61         
30         52.00000   26.00000   13         8          67         
31         43.00000   26.00000   22         17         92         
32         31.00000   76.00000   25         18         102        
33         22.00000   53.00000   28         3          65         
34         26.00000   29.00000   27         18         95         
35         50.00000   40.00000   19         1          59         
36         55.00000   50.00000   10         15         75         
37         54.00000   10.00000   12         14         73         
38         60.00000   15.00000   14         13         76         
39         47.00000   66.00000   24         1          59         
40         30.00000   60.00000   16         10         69         
41         30.00000   50.00000   33         15         80         
42         12.00000   17.00000   15         1          82         
43         15.00000   14.00000   11         3          70         
44         16.00000   19.00000   18         5          71         
45         21.00000   48.00000   17         12         94         
46         50.00000   30.00000   21         9          61         
47         51.00000   42.00000   27         4          70         
48         50.00000   15.00000   19         7          81         
49         48.00000   21.00000   20         13         93         
50         12.00000   38.00000   5          7          88         
51         15.00000   56.00000   22         14         98         
52         29.00000   39.00000   12         7          64         
53         54.00000   38.00000   19         2          62         
54         55.00000   57.00000   22         15         74         
55         67.00000   41.00000   16         4          70         
56         10.00000   70.00000   7          17         69         
57         6.00000    25.00000   26         9          70         
58         65.00000   27.00000   14         12         75         
59         40.00000   60.00000   21         14         76         
60         70.00000   64.00000   24         17         87         
61         64.00000   4.00000    13         2          60         
62         36.00000   6.00000    15         3          61         
63         30.00000   20.00000   18         5          58         
64         20.00000   30.00000   11         15         89         
65         15.00000   5.00000    28         15         83         
66         50.00000   70.00000   9          2          56         
67         57.00000   72.00000   37         11         72         
68         45.00000   42.00000   30         12         69         
69         38.00000   33.00000   10         14         92         
70         50.00000   4.00000    8          8          89         
71         66.00000   8.00000    11         13         84         
72         59.00000   5.00000    3          14         75         
73         35.00000   60.00000   1          17         89         
74         27.00000   24.00000   6          7          76         
75         40.00000   20.00000   10         10         94         
76         40.00000   37.00000   20         16         69         
