NAME: A-n45-k7_3 
DIMENSION: 45 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          61.00000   99.00000   0          0          999999999  
2          95.00000   7.00000    14         14         75         
3          45.00000   87.00000   1          9          67         
4          15.00000   47.00000   16         20         67         
5          39.00000   75.00000   23         23         89         
6          55.00000   23.00000   12         19         64         
7          29.00000   71.00000   6          11         68         
8          87.00000   79.00000   5          16         61         
9          75.00000   63.00000   1          17         90         
10         65.00000   61.00000   13         4          64         
11         73.00000   35.00000   20         13         84         
12         17.00000   35.00000   14         8          64         
13         39.00000   99.00000   18         15         86         
14         75.00000   77.00000   7          24         76         
15         49.00000   37.00000   8          11         82         
16         85.00000   31.00000   21         1          72         
17         89.00000   71.00000   8          24         80         
18         89.00000   43.00000   24         24         87         
19         79.00000   81.00000   20         9          70         
20         45.00000   5.00000    19         7          78         
21         93.00000   69.00000   13         20         71         
22         49.00000   69.00000   3          13         57         
23         63.00000   25.00000   26         15         85         
24         93.00000   33.00000   17         18         69         
25         39.00000   45.00000   22         3          55         
26         89.00000   33.00000   8          22         85         
27         47.00000   77.00000   16         24         77         
28         29.00000   19.00000   20         3          72         
29         13.00000   65.00000   12         22         93         
30         33.00000   9.00000    22         23         95         
31         63.00000   9.00000    20         1          57         
32         41.00000   13.00000   12         14         82         
33         67.00000   75.00000   14         17         66         
34         41.00000   27.00000   25         10         73         
35         49.00000   77.00000   17         17         82         
36         57.00000   81.00000   19         20         67         
37         45.00000   5.00000    20         15         75         
38         83.00000   7.00000    15         16         87         
39         81.00000   61.00000   2          7          59         
40         57.00000   81.00000   9          21         72         
41         93.00000   89.00000   10         11         80         
42         17.00000   13.00000   6          16         75         
43         89.00000   27.00000   11         21         70         
44         7.00000    25.00000   21         7          58         
45         35.00000   35.00000   24         11         75         
