NAME: B-n50-k7_4 
DIMENSION: 50 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          49.00000   53.00000   0          0          999999999  
2          59.00000   1.00000    21         19         58         
3          17.00000   83.00000   8          7          52         
4          85.00000   57.00000   11         3          36         
5          47.00000   21.00000   7          15         46         
6          1.00000    21.00000   21         5          34         
7          25.00000   69.00000   5          19         51         
8          75.00000   63.00000   13         16         55         
9          3.00000    7.00000    10         9          48         
10         56.00000   26.00000   9          1          37         
11         86.00000   58.00000   20         4          39         
12         8.00000    8.00000    7          6          35         
13         59.00000   27.00000   12         19         64         
14         64.00000   2.00000    23         13         54         
15         86.00000   64.00000   2          7          45         
16         28.00000   72.00000   4          6          40         
17         88.00000   58.00000   14         10         54         
18         18.00000   90.00000   12         19         64         
19         82.00000   64.00000   3          20         65         
20         22.00000   92.00000   5          11         49         
21         6.00000    10.00000   13         14         62         
22         10.00000   24.00000   5          16         61         
23         59.00000   29.00000   12         1          31         
24         52.00000   24.00000   2          13         47         
25         94.00000   62.00000   3          1          46         
26         76.00000   68.00000   18         9          46         
27         66.00000   2.00000    24         10         48         
28         90.00000   58.00000   4          1          48         
29         20.00000   84.00000   63         2          50         
30         50.00000   22.00000   19         20         64         
31         76.00000   64.00000   2          12         52         
32         63.00000   33.00000   9          8          55         
33         20.00000   84.00000   4          8          46         
34         59.00000   31.00000   9          4          36         
35         32.00000   74.00000   23         4          39         
36         48.00000   24.00000   6          8          43         
37         2.00000    30.00000   3          8          48         
38         10.00000   8.00000    12         17         47         
39         57.00000   27.00000   7          11         41         
40         68.00000   6.00000    17         10         42         
41         28.00000   74.00000   22         3          50         
42         63.00000   35.00000   26         19         64         
43         86.00000   58.00000   14         15         58         
44         90.00000   62.00000   9          18         66         
45         22.00000   90.00000   2          14         62         
46         6.00000    28.00000   16         21         69         
47         62.00000   8.00000    24         21         53         
48         59.00000   35.00000   4          6          53         
49         18.00000   88.00000   19         14         53         
50         30.00000   76.00000   11         16         46         
