NAME: A-n33-k6_2 
DIMENSION: 33 
CAPACITY: 100 
VEHICLES: 6 
No         x_pos      y_pos      demand     release    due        
1          34.00000   31.00000   0          0          999999999  
2          45.00000   55.00000   26         9          61         
3          70.00000   80.00000   17         8          87         
4          81.00000   70.00000   6          10         65         
5          85.00000   61.00000   15         5          62         
6          59.00000   55.00000   7          3          78         
7          45.00000   60.00000   5          2          67         
8          50.00000   64.00000   15         10         84         
9          80.00000   64.00000   16         3          65         
10         75.00000   90.00000   17         5          63         
11         25.00000   40.00000   1          7          57         
12         9.00000    66.00000   21         3          74         
13         1.00000    44.00000   66         8          71         
14         50.00000   54.00000   25         6          69         
15         35.00000   45.00000   16         2          70         
16         71.00000   84.00000   11         10         61         
17         1.00000    9.00000    7          2          61         
18         25.00000   54.00000   17         4          78         
19         45.00000   59.00000   17         3          74         
20         45.00000   71.00000   22         7          60         
21         66.00000   84.00000   10         2          55         
22         11.00000   35.00000   25         5          57         
23         81.00000   46.00000   16         2          51         
24         85.00000   10.00000   7          2          64         
25         75.00000   20.00000   21         10         80         
26         15.00000   21.00000   11         4          76         
27         90.00000   45.00000   21         8          74         
28         15.00000   0.00000    11         12         64         
29         31.00000   26.00000   21         6          75         
30         10.00000   95.00000   22         9          62         
31         6.00000    6.00000    25         10         63         
32         51.00000   5.00000    2          6          58         
33         26.00000   36.00000   22         8          61         
