NAME: E-n76-k8_3 
DIMENSION: 76 
CAPACITY: 180 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         5          76         
3          36.00000   26.00000   26         6          74         
4          21.00000   45.00000   11         9          79         
5          45.00000   35.00000   30         14         73         
6          55.00000   20.00000   21         5          67         
7          33.00000   34.00000   19         12         94         
8          50.00000   50.00000   15         6          88         
9          55.00000   45.00000   16         3          85         
10         26.00000   59.00000   29         3          70         
11         40.00000   66.00000   26         7          60         
12         55.00000   65.00000   37         13         81         
13         35.00000   51.00000   16         10         78         
14         62.00000   35.00000   12         7          73         
15         62.00000   57.00000   31         3          84         
16         62.00000   24.00000   8          8          74         
17         21.00000   36.00000   19         13         88         
18         33.00000   44.00000   20         11         81         
19         9.00000    56.00000   13         11         91         
20         62.00000   48.00000   15         5          88         
21         66.00000   14.00000   22         14         66         
22         44.00000   13.00000   28         6          75         
23         26.00000   13.00000   12         2          82         
24         11.00000   28.00000   6          10         85         
25         7.00000    43.00000   27         6          88         
26         17.00000   64.00000   14         2          74         
27         41.00000   46.00000   18         9          70         
28         55.00000   34.00000   17         13         71         
29         35.00000   16.00000   29         9          70         
30         52.00000   26.00000   13         1          72         
31         43.00000   26.00000   22         3          76         
32         31.00000   76.00000   25         9          85         
33         22.00000   53.00000   28         1          59         
34         26.00000   29.00000   27         11         64         
35         50.00000   40.00000   19         6          81         
36         55.00000   50.00000   10         1          71         
37         54.00000   10.00000   12         10         78         
38         60.00000   15.00000   14         6          81         
39         47.00000   66.00000   24         1          78         
40         30.00000   60.00000   16         14         72         
41         30.00000   50.00000   33         7          77         
42         12.00000   17.00000   15         5          60         
43         15.00000   14.00000   11         12         82         
44         16.00000   19.00000   18         9          71         
45         21.00000   48.00000   17         13         86         
46         50.00000   30.00000   21         3          59         
47         51.00000   42.00000   27         13         87         
48         50.00000   15.00000   19         7          71         
49         48.00000   21.00000   20         14         85         
50         12.00000   38.00000   5          6          62         
51         15.00000   56.00000   22         7          73         
52         29.00000   39.00000   12         5          70         
53         54.00000   38.00000   19         7          69         
54         55.00000   57.00000   22         13         71         
55         67.00000   41.00000   16         2          57         
56         10.00000   70.00000   7          14         75         
57         6.00000    25.00000   26         7          72         
58         65.00000   27.00000   14         9          76         
59         40.00000   60.00000   21         8          70         
60         70.00000   64.00000   24         14         80         
61         64.00000   4.00000    13         13         65         
62         36.00000   6.00000    15         11         66         
63         30.00000   20.00000   18         5          64         
64         20.00000   30.00000   11         10         62         
65         15.00000   5.00000    28         8          83         
66         50.00000   70.00000   9          7          64         
67         57.00000   72.00000   37         1          74         
68         45.00000   42.00000   30         9          85         
69         38.00000   33.00000   10         14         90         
70         50.00000   4.00000    8          3          66         
71         66.00000   8.00000    11         8          80         
72         59.00000   5.00000    3          5          71         
73         35.00000   60.00000   1          2          69         
74         27.00000   24.00000   6          1          59         
75         40.00000   20.00000   10         9          80         
76         40.00000   37.00000   20         5          63         
