NAME: E-n76-k10_5 
DIMENSION: 76 
CAPACITY: 140 
VEHICLES: 10 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         10         61         
3          36.00000   26.00000   26         17         59         
4          21.00000   45.00000   11         4          53         
5          45.00000   35.00000   30         7          44         
6          55.00000   20.00000   21         17         58         
7          33.00000   34.00000   19         5          42         
8          50.00000   50.00000   15         17         63         
9          55.00000   45.00000   16         19         70         
10         26.00000   59.00000   29         18         75         
11         40.00000   66.00000   26         12         72         
12         55.00000   65.00000   37         14         57         
13         35.00000   51.00000   16         5          57         
14         62.00000   35.00000   12         13         52         
15         62.00000   57.00000   31         8          66         
16         62.00000   24.00000   8          12         56         
17         21.00000   36.00000   19         21         77         
18         33.00000   44.00000   20         16         56         
19         9.00000    56.00000   13         17         74         
20         62.00000   48.00000   15         6          62         
21         66.00000   14.00000   22         15         61         
22         44.00000   13.00000   28         1          57         
23         26.00000   13.00000   12         15         58         
24         11.00000   28.00000   6          19         63         
25         7.00000    43.00000   27         3          40         
26         17.00000   64.00000   14         16         70         
27         41.00000   46.00000   18         14         56         
28         55.00000   34.00000   17         11         58         
29         35.00000   16.00000   29         4          43         
30         52.00000   26.00000   13         7          60         
31         43.00000   26.00000   22         16         69         
32         31.00000   76.00000   25         12         57         
33         22.00000   53.00000   28         11         66         
34         26.00000   29.00000   27         11         58         
35         50.00000   40.00000   19         19         69         
36         55.00000   50.00000   10         1          56         
37         54.00000   10.00000   12         9          47         
38         60.00000   15.00000   14         2          44         
39         47.00000   66.00000   24         18         56         
40         30.00000   60.00000   16         15         62         
41         30.00000   50.00000   33         15         53         
42         12.00000   17.00000   15         7          45         
43         15.00000   14.00000   11         10         50         
44         16.00000   19.00000   18         12         65         
45         21.00000   48.00000   17         18         58         
46         50.00000   30.00000   21         21         76         
47         51.00000   42.00000   27         21         58         
48         50.00000   15.00000   19         2          52         
49         48.00000   21.00000   20         9          50         
50         12.00000   38.00000   5          13         73         
51         15.00000   56.00000   22         6          55         
52         29.00000   39.00000   12         2          45         
53         54.00000   38.00000   19         18         56         
54         55.00000   57.00000   22         5          56         
55         67.00000   41.00000   16         12         61         
56         10.00000   70.00000   7          9          55         
57         6.00000    25.00000   26         4          40         
58         65.00000   27.00000   14         15         64         
59         40.00000   60.00000   21         3          54         
60         70.00000   64.00000   24         14         73         
61         64.00000   4.00000    13         8          46         
62         36.00000   6.00000    15         15         55         
63         30.00000   20.00000   18         12         59         
64         20.00000   30.00000   11         19         61         
65         15.00000   5.00000    28         15         59         
66         50.00000   70.00000   9          7          51         
67         57.00000   72.00000   37         7          60         
68         45.00000   42.00000   30         12         55         
69         38.00000   33.00000   10         10         67         
70         50.00000   4.00000    8          18         60         
71         66.00000   8.00000    11         21         61         
72         59.00000   5.00000    3          5          65         
73         35.00000   60.00000   1          10         49         
74         27.00000   24.00000   6          9          49         
75         40.00000   20.00000   10         13         68         
76         40.00000   37.00000   20         21         59         
