NAME: P-n50-k8_4 
DIMENSION: 50 
CAPACITY: 120 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          40.00000   40.00000   0          0          999999999  
2          22.00000   22.00000   18         4          44         
3          36.00000   26.00000   26         11         49         
4          21.00000   45.00000   11         1          37         
5          45.00000   35.00000   30         13         55         
6          55.00000   20.00000   21         11         58         
7          33.00000   34.00000   19         16         57         
8          50.00000   50.00000   15         2          36         
9          55.00000   45.00000   16         15         48         
10         26.00000   59.00000   29         9          46         
11         40.00000   66.00000   26         10         39         
12         55.00000   65.00000   37         6          52         
13         35.00000   51.00000   16         2          43         
14         62.00000   35.00000   12         14         47         
15         62.00000   57.00000   31         3          42         
16         62.00000   24.00000   8          6          36         
17         21.00000   36.00000   19         10         56         
18         33.00000   44.00000   20         16         54         
19         9.00000    56.00000   13         9          49         
20         62.00000   48.00000   15         16         56         
21         66.00000   14.00000   22         4          46         
22         44.00000   13.00000   28         7          43         
23         26.00000   13.00000   12         12         42         
24         11.00000   28.00000   6          2          40         
25         7.00000    43.00000   27         12         42         
26         17.00000   64.00000   14         7          50         
27         41.00000   46.00000   18         13         43         
28         55.00000   34.00000   17         7          54         
29         35.00000   16.00000   29         6          49         
30         52.00000   26.00000   13         16         63         
31         43.00000   26.00000   22         12         51         
32         31.00000   76.00000   25         7          41         
33         22.00000   53.00000   28         2          36         
34         26.00000   29.00000   27         12         56         
35         50.00000   40.00000   19         11         59         
36         55.00000   50.00000   10         2          38         
37         54.00000   10.00000   12         2          45         
38         60.00000   15.00000   14         16         47         
39         47.00000   66.00000   24         8          48         
40         30.00000   60.00000   16         1          38         
41         30.00000   50.00000   33         1          44         
42         12.00000   17.00000   15         3          37         
43         15.00000   14.00000   11         15         46         
44         16.00000   19.00000   18         8          46         
45         21.00000   48.00000   17         9          50         
46         50.00000   30.00000   21         8          40         
47         51.00000   42.00000   27         2          40         
48         50.00000   15.00000   19         15         57         
49         48.00000   21.00000   20         5          50         
50         12.00000   38.00000   5          5          40         
