NAME: M-n200-k17_2 
DIMENSION: 200 
CAPACITY: 200 
VEHICLES: 17 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         3          64         
3          35.00000   17.00000   7          2          63         
4          55.00000   45.00000   13         8          57         
5          55.00000   20.00000   19         4          47         
6          15.00000   30.00000   26         3          56         
7          25.00000   30.00000   3          2          45         
8          20.00000   50.00000   5          5          62         
9          10.00000   43.00000   9          8          60         
10         55.00000   60.00000   16         5          49         
11         30.00000   60.00000   16         6          52         
12         20.00000   65.00000   12         7          64         
13         50.00000   35.00000   19         7          76         
14         30.00000   25.00000   23         4          66         
15         15.00000   10.00000   20         6          53         
16         30.00000   5.00000    8          8          63         
17         10.00000   20.00000   19         8          78         
18         5.00000    30.00000   2          2          61         
19         20.00000   40.00000   12         1          61         
20         15.00000   60.00000   17         3          71         
21         45.00000   65.00000   9          7          63         
22         45.00000   20.00000   11         5          64         
23         45.00000   10.00000   18         2          62         
24         55.00000   5.00000    29         3          61         
25         65.00000   35.00000   3          1          62         
26         65.00000   20.00000   6          4          70         
27         45.00000   30.00000   17         4          49         
28         35.00000   40.00000   16         6          53         
29         41.00000   37.00000   16         2          66         
30         64.00000   42.00000   9          3          67         
31         40.00000   60.00000   21         1          55         
32         31.00000   52.00000   27         2          63         
33         35.00000   69.00000   23         2          61         
34         53.00000   52.00000   11         8          50         
35         65.00000   55.00000   14         6          54         
36         63.00000   65.00000   8          7          62         
37         2.00000    60.00000   5          5          52         
38         20.00000   20.00000   8          1          58         
39         5.00000    5.00000    16         2          59         
40         60.00000   12.00000   31         3          58         
41         40.00000   25.00000   9          1          70         
42         42.00000   7.00000    5          4          53         
43         24.00000   12.00000   5          2          57         
44         23.00000   3.00000    7          1          68         
45         11.00000   14.00000   18         2          58         
46         6.00000    38.00000   16         4          59         
47         2.00000    48.00000   1          1          57         
48         8.00000    56.00000   27         5          48         
49         13.00000   52.00000   36         5          75         
50         6.00000    68.00000   30         5          48         
51         47.00000   47.00000   13         5          60         
52         49.00000   58.00000   10         4          70         
53         27.00000   43.00000   9          2          68         
54         37.00000   31.00000   14         5          60         
55         57.00000   29.00000   18         7          60         
56         63.00000   23.00000   2          1          56         
57         53.00000   12.00000   6          1          63         
58         32.00000   12.00000   7          3          68         
59         36.00000   26.00000   18         5          50         
60         21.00000   24.00000   28         6          51         
61         17.00000   34.00000   3          7          58         
62         12.00000   24.00000   13         4          49         
63         24.00000   58.00000   19         8          68         
64         27.00000   69.00000   10         6          76         
65         15.00000   77.00000   9          3          62         
66         62.00000   77.00000   20         5          57         
67         49.00000   73.00000   25         3          59         
68         67.00000   5.00000    25         7          67         
69         56.00000   39.00000   36         3          47         
70         37.00000   47.00000   6          2          49         
71         37.00000   56.00000   5          6          55         
