NAME: E-n101-k8_4 
DIMENSION: 101 
CAPACITY: 200 
VEHICLES: 8 
No         x_pos      y_pos      demand     release    due        
1          35.00000   35.00000   0          0          999999999  
2          41.00000   49.00000   10         3          75         
3          35.00000   17.00000   7          4          67         
4          55.00000   45.00000   13         6          99         
5          55.00000   20.00000   19         8          90         
6          15.00000   30.00000   26         10         71         
7          25.00000   30.00000   3          11         70         
8          20.00000   50.00000   5          2          64         
9          10.00000   43.00000   9          9          85         
10         55.00000   60.00000   16         15         83         
11         30.00000   60.00000   16         15         102        
12         20.00000   65.00000   12         17         110        
13         50.00000   35.00000   19         15         79         
14         30.00000   25.00000   23         13         91         
15         15.00000   10.00000   20         9          86         
16         30.00000   5.00000    8          3          86         
17         10.00000   20.00000   19         14         85         
18         5.00000    30.00000   2          13         94         
19         20.00000   40.00000   12         18         114        
20         15.00000   60.00000   17         6          71         
21         45.00000   65.00000   9          20         117        
22         45.00000   20.00000   11         4          80         
23         45.00000   10.00000   18         2          74         
24         55.00000   5.00000    29         14         105        
25         65.00000   35.00000   3          16         88         
26         65.00000   20.00000   6          9          100        
27         45.00000   30.00000   17         14         78         
28         35.00000   40.00000   16         9          87         
29         41.00000   37.00000   16         5          84         
30         64.00000   42.00000   9          15         78         
31         40.00000   60.00000   21         19         110        
32         31.00000   52.00000   27         7          102        
33         35.00000   69.00000   23         18         86         
34         53.00000   52.00000   11         10         77         
35         65.00000   55.00000   14         20         90         
36         63.00000   65.00000   8          12         103        
37         2.00000    60.00000   5          11         86         
38         20.00000   20.00000   8          19         117        
39         5.00000    5.00000    16         5          82         
40         60.00000   12.00000   31         15         93         
41         40.00000   25.00000   9          19         117        
42         42.00000   7.00000    5          14         99         
43         24.00000   12.00000   5          17         91         
44         23.00000   3.00000    7          11         81         
45         11.00000   14.00000   18         18         104        
46         6.00000    38.00000   16         19         111        
47         2.00000    48.00000   1          9          84         
48         8.00000    56.00000   27         2          73         
49         13.00000   52.00000   36         20         113        
50         6.00000    68.00000   30         13         96         
51         47.00000   47.00000   13         14         76         
52         49.00000   58.00000   10         8          84         
53         27.00000   43.00000   9          9          71         
54         37.00000   31.00000   14         3          73         
55         57.00000   29.00000   18         18         80         
56         63.00000   23.00000   2          5          84         
57         53.00000   12.00000   6          20         100        
58         32.00000   12.00000   7          1          80         
59         36.00000   26.00000   18         5          89         
60         21.00000   24.00000   28         12         76         
61         17.00000   34.00000   3          18         109        
62         12.00000   24.00000   13         17         101        
63         24.00000   58.00000   19         20         108        
64         27.00000   69.00000   10         4          99         
65         15.00000   77.00000   9          11         94         
66         62.00000   77.00000   20         17         101        
67         49.00000   73.00000   25         15         92         
68         67.00000   5.00000    25         6          71         
69         56.00000   39.00000   36         12         75         
70         37.00000   47.00000   6          3          99         
71         37.00000   56.00000   5          13         93         
72         57.00000   68.00000   15         11         72         
73         47.00000   16.00000   25         18         81         
74         44.00000   17.00000   9          11         73         
75         46.00000   13.00000   8          9          86         
76         49.00000   11.00000   18         11         83         
77         49.00000   42.00000   13         18         82         
78         53.00000   43.00000   14         7          82         
79         61.00000   52.00000   3          3          78         
80         57.00000   48.00000   23         17         97         
81         56.00000   37.00000   6          6          79         
82         55.00000   54.00000   26         14         78         
83         15.00000   47.00000   16         14         81         
84         14.00000   37.00000   11         13         103        
85         11.00000   31.00000   7          1          69         
86         16.00000   22.00000   41         1          87         
87         4.00000    18.00000   35         7          69         
88         28.00000   18.00000   26         6          65         
89         26.00000   52.00000   9          19         86         
90         26.00000   35.00000   15         10         75         
91         31.00000   67.00000   3          15         74         
92         15.00000   19.00000   1          4          89         
93         22.00000   22.00000   2          7          92         
94         18.00000   24.00000   22         10         96         
95         26.00000   27.00000   27         3          91         
96         25.00000   24.00000   20         15         108        
97         22.00000   27.00000   11         3          64         
98         25.00000   21.00000   12         6          95         
99         19.00000   21.00000   10         3          67         
100        20.00000   26.00000   9          18         83         
101        18.00000   18.00000   17         13         86         
