NAME: B-n57-k7_1 
DIMENSION: 57 
CAPACITY: 100 
VEHICLES: 7 
No         x_pos      y_pos      demand     release    due        
1          11.00000   83.00000   0          0          999999999  
2          37.00000   61.00000   2          4          59         
3          77.00000   81.00000   1          8          52         
4          35.00000   21.00000   3          7          57         
5          1.00000    93.00000   9          3          43         
6          21.00000   39.00000   13         6          62         
7          63.00000   7.00000    21         7          56         
8          97.00000   95.00000   6          1          40         
9          3.00000    7.00000    22         1          38         
10         5.00000    3.00000    10         4          52         
11         36.00000   22.00000   23         2          43         
12         64.00000   10.00000   2          1          37         
13         6.00000    8.00000    15         7          45         
14         24.00000   40.00000   10         3          39         
15         86.00000   82.00000   23         7          57         
16         68.00000   14.00000   8          2          55         
17         28.00000   46.00000   5          6          59         
18         10.00000   8.00000    14         8          49         
19         8.00000    14.00000   6          7          62         
20         10.00000   10.00000   15         2          51         
21         104.00000  104.00000  18         3          38         
22         38.00000   24.00000   15         3          45         
23         80.00000   82.00000   10         3          50         
24         22.00000   46.00000   17         3          52         
25         26.00000   40.00000   1          1          46         
26         4.00000    10.00000   1          4          57         
27         10.00000   12.00000   18         4          42         
28         26.00000   44.00000   7          1          58         
29         4.00000    10.00000   12         6          60         
30         4.00000    98.00000   9          1          43         
31         78.00000   82.00000   26         2          51         
32         64.00000   8.00000    60         6          48         
33         98.00000   98.00000   12         5          42         
34         24.00000   40.00000   17         1          48         
35         10.00000   8.00000    9          3          57         
36         8.00000    96.00000   7          4          56         
37         8.00000    8.00000    13         2          58         
38         84.00000   90.00000   24         1          43         
39         8.00000    8.00000    10         4          48         
40         86.00000   86.00000   17         3          41         
41         6.00000    94.00000   24         7          49         
42         10.00000   10.00000   25         5          52         
43         80.00000   82.00000   1          7          54         
44         102.00000  96.00000   20         4          42         
45         36.00000   26.00000   14         1          38         
46         44.00000   28.00000   6          1          45         
47         22.00000   46.00000   9          2          56         
48         100.00000  100.00000  11         3          42         
49         28.00000   42.00000   2          6          52         
50         30.00000   40.00000   11         2          39         
51         78.00000   84.00000   17         3          57         
52         10.00000   4.00000    3          6          58         
53         78.00000   84.00000   1          3          51         
54         6.00000    8.00000    8          3          47         
55         10.00000   94.00000   12         2          48         
56         40.00000   66.00000   9          4          59         
57         10.00000   16.00000   13         8          63         
